instance_id,width,optimizer,step,success_at_step,alpha,line_trials,projection_displacement,energy,gap,pstar,dominant_index,dominant_probability,dominant_gap,dominant_hamming,dominant_local_min,entropy,effective_support,gradient_rms,gradient_ratio,fisher_condition,fisher_rank,fisher_min_kept,fisher_max,theta_norm,theta_target_cosine,beta_projection,transverse_norm,transverse_ratio,update_norm,update_target_cosine,gradient_update_dot,update_fisher_target_cosine,replay_checkpoint,replay_budget
ct_w5_i1,5,adam,275,False,,0,0.0,-10.999977489003893,1.0000225109961072,4.557531628000129e-25,9994,0.9997436408328217,1.0,8,True,0.002633165418852257,1.0026366352437863,5.9309713854177265e-06,0.004220473201220685,279216804812.01385,51,1.0585203188401718e-14,0.0029555666125514694,11.601946652102122,0.7121781637216297,1.4721912792794856,8.144552197048448,0.9857066653589818,0.003307290825823626,0.2696974491076782,-1.1172694378478566e-07,0.400636587303317,199,1000
ct_w5_i1,5,adam,300,False,,0,0.0,-10.999980029388857,1.0000199706111434,2.7676997133718294e-25,9994,0.999761841005554,1.0,8,True,0.0024609350577209374,1.0024639656439154,5.257070850155029e-06,0.0037409262662350643,320462266090.31085,51,8.618744065241792e-15,0.0027619822539998026,11.669650557167584,0.7098940690078942,1.4760331873625643,8.219033645462064,0.9921317750906932,0.003078654214156025,0.27026737626247327,-9.20833779891569e-08,0.39208306874109145,199,1000
ct_w5_i1,5,adam,325,False,,0,0.0,-10.999982137024976,1.0000178629750245,1.7367061191115556e-25,9994,0.9997776085016459,1.0,8,True,0.0023108422037725024,1.0023135142574529,4.698831214228424e-06,0.003343683509495396,364532343908.2218,51,7.11321540284982e-15,0.0025929970835249106,11.733000068066044,0.7077794303158537,1.479625247254701,8.288584204757855,0.9980983641497091,0.002880186551259583,0.2707592734268005,-7.692791931403651e-08,0.3843429061266157,199,1000
ct_w5_i1,5,adam,350,False,,0,0.0,-10.99998390793931,1.0000160920606902,1.1214159917560473e-25,9994,0.9997914017772439,1.0,8,True,0.002178817126139921,1.00218119247301,4.23038377322439e-06,0.0030103367872706204,411405312113.6148,51,5.940991647709006e-15,0.0024441555230901024,11.792538515174861,0.7058114994690027,1.4829986521236778,8.3538306819424,1.0036669777525165,0.002706367321932468,0.27118921238618593,-6.502778172168465e-08,0.37727624523770664,199,1000
ct_w5_i1,5,adam,375,False,,0,0.0,-10.999985412486781,1.0000145875132187,7.426180036398105e-26,9994,0.9998035713128491,1.0,8,True,0.002061731323118486,1.002063858152542,3.83283253932303e-06,0.0027274397338607546,461125743117.7001,51,5.0138493265380075e-15,0.002312014996580019,11.84871482115535,0.7039717113883639,1.486179196040386,8.41528917665068,1.0088871482864916,0.002552929226533057,0.271569034824436,-5.5539077110079144e-08,0.37077638561670195,199,1000
ct_w5_i1,5,adam,400,False,,0,0.0,-10.999986703247332,1.0000132967526678,5.0291127373165435e-26,9994,0.9998143894740844,1.0,8,True,0.0019571409226898685,1.001959057373036,3.4920912036636854e-06,0.0024849685462178354,513708659929.49646,51,4.2706600392125155e-15,0.002193875045758312,11.901903885064934,0.7022447349541064,1.4891884309095778,8.473389365097267,1.0137998737743037,0.002416526145522278,0.2719076812305465,-4.7870031483799317e-08,0.36476010959495,199,1000
ct_w5_i1,5,adam,425,False,,0,0.0,-10.999987820210059,1.000012179789941,3.4746158339527897e-26,9994,0.9998240710367323,1.0,8,True,0.0018631093676594814,1.0018648460342832,3.197469547544995e-06,0.0022753160755946593,569160985454.2899,51,3.667834568745496e-15,0.002087588337630497,11.95242183264758,0.700617774611115,1.4920445353448013,8.528492566614782,1.018439446008273,0.0022944999721445365,0.2722120332094903,-4.1596749074967254e-08,0.3591612589989629,199,1000
ct_w5_i1,5,adam,450,False,,0,0.0,-10.999988794263857,1.0000112057361434,2.4441596818152586e-26,9994,0.9998327875921894,1.0,8,True,0.001778082344693224,1.0017796640704462,2.9407253468238326e-06,0.002092617163680052,627512205665.6193,51,3.173526035146624e-15,0.0019914263220521256,12.000537579733773,0.6990800484276455,1.4947629753689367,8.58090537751046,1.0228348198417676,0.002184713934106294,0.27248748077211227,-3.64098028096705e-08,0.35392639978808443,199,1000
ct_w5_i1,5,adam,475,False,,0,0.0,-10.999989649601327,1.0000103503986733,1.7474460231658963e-26,9994,0.9998406778524783,1.0,8,True,0.0017007978907878003,1.001702245067856,2.7154135120676802e-06,0.001932285491393754,688761168965.9183,51,2.7643574238473676e-15,0.0019039820506887273,12.046481715371812,0.6976223922818415,1.4973570130647347,8.630890101530772,1.0270106537578467,0.002085431833679285,0.272738312758732,-3.2079482389767624e-08,0.34901171991381136,199,1000
ct_w5_i1,5,adam,500,False,,0,0.0,-10.999990405407889,1.000009594592111,1.2678763236528698e-26,9994,0.9998478551484022,1.0,8,True,0.0016302206924574507,1.0016315502245892,2.5164300517137104e-06,0.0017906890635345865,752980432324.5085,51,2.4225048762516455e-15,0.0018240987690281941,12.090453407479483,0.6962369557059888,1.49983810263406,8.6786728290606,1.0309881110380394,0.0019952289686594625,0.2729679828653808,-2.8432651550742402e-08,0.34438086858661954,199,1000
ct_w5_i1,5,adam,525,False,,0,0.0,-10.999991077070181,1.000008922929819,9.323565351376388e-27,9994,0.9998544129709908,1.0,8,True,0.0015654933243024573,1.0015667193486708,2.3396866535593043e-06,0.0016649186413003184,820129183707.6921,51,2.134805971092786e-15,0.0017508166784466338,12.13262583175677,0.69491696528791,1.5022162021533947,8.724449768095885,1.0347854841317856,0.001912925728151686,0.27317930815112823,-2.533701660705528e-08,0.3400033561282739,199,1000
ct_w5_i1,5,adam,550,False,,0,0.0,-10.99999167705489,1.00000832294511,6.941024252553954e-27,9994,0.9998604291255385,1.0,8,True,0.0015058995485519623,1.0015070339846546,2.181874464702882e-06,0.001552619648333992,890292984043.9524,51,1.8907626360067667e-15,0.0016833327093292738,12.173150485185213,0.6936565385262626,1.5045000215431765,8.768392259589401,1.0384186867472678,0.001837537384236715,0.27337461666513113,-2.2690226073182855e-08,0.33585332091294046,199,1000
ct_w5_i1,5,adam,575,False,,0,0.0,-10.999992215557345,1.000007784442655,5.225957354700668e-27,9994,0.9998659688858862,1.0,8,True,0.0014508363406010457,1.0014518893128133,2.0402901250085832e-06,0.0014518683763144547,963483472654.5775,51,1.6824053544755892e-15,0.0016209697533427962,12.212160643502825,0.6924505359415785,1.506697221484376,8.810650786974481,1.041901645447437,0.0017682355233575606,0.27355584137386335,-2.041219025573864e-08,0.3319086865584108,199,1000
ct_w5_i1,5,adam,600,False,,0,0.0,-10.999992700986608,1.000007299013392,3.975794742272275e-27,9994,0.9998710874182667,1.0,8,True,0.0013997923138480111,1.0014007724803988,1.912705894600487e-06,0.001361079567813432,148508045788.6466,50,1.0525711627469618e-14,0.001563152864330348,12.249774160934392,0.6912944423192705,1.5088145745347423,8.8513582151865,1.045246614628771,0.001704318510991453,0.2737246157588064,-1.843958695542482e-08,0.32815041225696856,199,1000
ct_w5_i1,5,adam,625,False,,0,0.0,-10.999993140333105,1.000006859666895,3.053908703860053e-27,9994,0.9998758316643617,1.0,8,True,0.0013523308996591366,1.0013532457114198,1.7972712790052728e-06,0.0012789364128471736,160250478045.05157,50,9.418946349392996e-15,0.001509390655170921,12.286095753122765,0.6901842706513718,1.5108580966456198,8.89063242557092,1.0484644316676186,0.0016451880865446628,0.27388230607722264,-1.672186832945823e-08,0.32456198142015436,199,1000
ct_w5_i1,5,adam,650,False,,0,0.0,-10.999993539449857,1.0000064605501429,2.3667769518480783e-27,9994,0.999880241819057,1.0,8,True,0.0013080771031251162,1.0013089330091354,1.692438025566317e-06,0.0012043371764010637,172477098173.36642,50,8.460605100209664e-15,0.001459260616474947,12.321218874587418,0.689116483657611,1.5128331552116805,8.928578479074696,1.0515647256977938,0.0015903311606447897,0.2740300910618755,-1.521833008826894e-08,0.3211289776950906,199,1000
ct_w5_i1,5,adam,675,False,,0,0.0,-10.999993903270513,1.0000060967294875,1.84950213769662e-27,9994,0.9998843525008544,1.0,8,True,0.0012667069798992486,1.0012675095920414,1.5969019064208816e-06,0.001136353771255443,185194098366.37012,50,7.626579024764731e-15,0.0014123974261111747,12.355227274705605,0.6880879293130753,1.514744558867729,8.965290404282424,1.0545560893537178,0.0015393052140174695,0.2741689815503063,-1.3895924976396201e-08,0.31783871761499927,199,1000
ct_w5_i1,5,adam,700,False,,0,0.0,-10.99999423597949,1.0000057640205107,1.456475520989708e-27,9994,0.9998881936870023,1.0,8,True,0.0012279392024052507,1.0012286934284307,1.509557407183257e-06,0.0010741995144986517,198403750366.85434,50,6.897468221979578e-15,0.0013684835632769468,12.388196293010626,0.6870957873932693,1.5165966320017095,9.000852684712486,1.0574462213735272,0.001491726576654321,0.27429984370157984,-1.2727619616100584e-08,0.31468001756775427,199,1000
ct_w5_i1,5,adam,725,False,,0,0.0,-10.999994541146298,1.0000054588537015,1.1552633928231143e-27,9994,0.999891791466782,1.0,8,True,0.0011915282457555275,1.001192238397563,1.429461995328221e-06,0.0010172037009450673,212116807372.86234,50,6.257126574427293e-15,0.0013272417122954122,12.420193947019106,0.6861375249540135,1.5183932775138715,9.035341504768459,1.0602420455132409,0.0014472610492169953,0.27442343831994515,-1.169114457732633e-08,0.31164292037372243,199,1000
ct_w5_i1,5,adam,750,False,,0,0.0,-10.999994821832294,1.0000051781677062,9.225457465261568e-28,9994,0.9998951686523871,1.0,8,True,0.0011572588464103938,1.0011579287288133,1.3558077206775495e-06,0.0009647913940702108,226334827577.7053,50,5.6925776280041775e-15,0.0012884285759070281,12.45128184945094,0.6852108589722659,1.5201380296560936,9.06882579910183,1.0629498104650066,0.0014056161238522036,0.2745404139930405,-1.076803381167675e-08,0.30871858662161156,199,1000
ct_w5_i1,5,adam,775,False,,0,0.0,-10.999995080676184,1.0000049193238159,7.413817866132049e-28,9994,0.9998983452786215,1.0,8,True,0.0011249414564295946,1.0011255744404042,1.2878984831281725e-06,0.0009164672497492399,241065282619.3003,50,5.192907826465706e-15,0.0012518297928029317,12.481515987462247,0.6843137248223877,1.521834098974833,9.101368142427575,1.0655751742742336,0.0013665347541781691,0.2746513711367325,-9.942881314135686e-09,0.30589907279182726,199,1000
ct_w5_i1,5,adam,800,False,,0,0.0,-10.999995319963118,1.0000046800368825,5.993455426577635e-28,9994,0.9999013390136112,1.0,8,True,0.0010944084975309776,1.001095007581038,1.22513172560476e-06,0.0008718024889806425,256314508918.1964,50,4.749070776611185e-15,0.0012172557439248536,12.510947386418454,0.6834442495550569,1.5234844105819882,9.133025506545504,1.0681232759774888,0.0013297901530933758,0.2747568159714285,-9.202760407086335e-09,0.30317723479639497,199,1000
ct_w5_i1,5,adam,825,False,,0,0.0,-10.999995541680828,1.0000044583191716,4.872396721900787e-28,9994,0.9999041654987219,1.0,8,True,0.0010655112528487026,1.0010660791116324,1.166983517550733e-06,0.0008304242833136224,272089063719.5751,50,4.353493863582135e-15,0.0011845380692509788,12.539622678331064,0.6826007290821369,1.5250916368238505,9.163849908338095,1.070598796848723,0.0012951814211710465,0.27485718493191424,-8.536765742224677e-09,0.300546637911227,199,1000
ct_w5_i1,5,adam,850,False,,0,0.0,-10.9999957475655,1.0000042524345005,3.9819828615787155e-28,9994,0.9999068386315991,1.0,8,True,0.0010381172722360576,1.001038656302481,1.1129963979683833e-06,0.0007920071039678219,288394270585.80554,50,3.9998254960255714e-15,0.0011535267563968026,12.567584592009414,0.6817816086623587,1.5266582255638828,9.193888967152786,1.0730060128372285,0.0012625300429148448,0.2749528953185426,-7.935650914252135e-09,0.2980014413096327,199,1000
ct_w5_i1,5,adam,875,False,,0,0.0,-10.999995939139524,1.0000040608604763,3.27054601045149e-28,9994,0.9999093708030831,1.0,8,True,0.0010121081951499726,1.0010126205494874,1.0627693744936608e-06,0.0007562656051851199,305233611868.9886,50,3.682712690899261e-15,0.0011240876961189435,12.594872377378776,0.6809854661070349,1.5281864246907853,9.223186386562345,1.075348839746952,0.0012316767944392105,0.27504430675997354,-7.391538413510863e-09,0.29553636293367247,199,1000
ct_w5_i1,5,adam,900,False,,0,0.0,-10.999996117742807,1.000003882257193,2.698908660789328e-28,9994,0.9999117730961475,1.0,8,True,0.0009873779185573864,1.000987865536609,1.015949635534158e-06,0.0007229487265954566,322621325187.9511,50,3.3974834816455918e-15,0.0010961006231526749,12.621522171501452,0.6802109972876624,1.529678303152104,9.251782370169128,1.077630872260164,0.0012024792120944115,0.27513173581722167,-6.897686753852915e-09,0.2931465777512729,199,1000
ct_w5_i1,5,adam,925,False,,0,0.0,-10.999996284558721,1.000003715441279,2.237150376509848e-28,9994,0.9999140554547493,1.0,8,True,0.0009638310378157476,1.000964295672215,9.722256682649033e-07,0.0006918347959896452,340569202785.6606,50,3.1402057298985156e-15,0.0010694573620145008,12.647567320718599,0.6794570035099686,1.5311357695482575,9.279713986498713,1.079855417984026,0.0011748095276390594,0.27521548180766325,-6.4483020981340844e-09,0.2908276645251052,199,1000
ct_w5_i1,5,adam,950,False,,0,0.0,-10.999996440635885,1.0000035593641154,1.8622648561547983e-28,9994,0.9999162268264897,1.0,8,True,0.0009413815271267405,1.0009418247657913,9.313215303321571e-07,0.0006627274530696236,359063258393.2768,50,2.9077337124627576e-15,0.001044060341336857,12.673038659197344,0.6787223805729291,1.5325605881264968,9.307015484822912,1.0820255269701728,0.001148552710720813,0.2752957922265946,-6.038384849326895e-09,0.28857559642482883,199,1000
ct_w5_i1,5,adam,975,False,,0,0.0,-10.99999658690634,1.0000034130936601,1.556447911058237e-28,9994,0.9999182952848306,1.0,8,True,0.0009199516061212278,1.0009203748913906,8.929920032606951e-07,0.0006354522006180094,378133103939.93317,50,2.6969903096016142e-15,0.0010198213170655797,12.697964756099383,0.6780061091347577,1.533954392982012,9.333718574879706,1.0841440177518438,0.0011236050056132037,0.27537289915788216,-5.6636045373430935e-09,0.28638667628841563,199,1000
ct_w5_i1,5,adam,999,False,,0,0.0,-10.99999671887204,1.0000032811279596,1.314945728871537e-28,9994,0.9999201909700777,1.0,8,True,0.0009002726044627276,1.0009006779714817,8.584147443281476e-07,0.000610847058354925,396962152113.898,50,2.513002694344503e-15,0.0009975669578150181,12.721405481168375,0.6773348777933647,1.535264676629715,9.358817882410795,1.0861316306606599,0.0,,0.0,,199,1000
ct_w5_i1,5,armijo_gd,0,False,1.0,1,0.0,-10.993772532330214,1.0062274676697864,1.3050483350482454e-12,9994,0.9691288465953103,1.0,8,True,0.18337423404911674,1.2012638778171987,0.0014052858773519318,1.0,45569088.13024984,51,6.744384006524485e-09,0.3073354291775618,8.309225914671824,0.8586598805473616,1.2712368154556908,4.258858944658905,0.596913660167173,0.010035748514750868,0.1841647055754717,-0.00010071624825132423,0.5883540940708458,199,1000
ct_w5_i1,5,armijo_gd,25,False,1.0,1,0.0,-10.995542368917334,1.0044576310826656,4.178950820529711e-13,9994,0.9740995805807815,1.0,8,True,0.15613346591838553,1.1689822119631998,0.0009839606204048933,0.7001853759884302,69926979.4934204,51,3.809330779017889e-09,0.2663749952680391,8.436217332528745,0.8504536985676419,1.2783305169754324,4.437871358747583,0.6185520854667728,0.007026884347126166,0.19489107843780534,-4.937710362788672e-05,0.5325792464558017,199,1000
ct_w5_i1,5,armijo_gd,50,False,1.0,1,0.0,-10.996504472528173,1.0034955274718271,1.7528118913228783e-13,9994,0.9773107633177726,1.0,8,True,0.1384506615338893,1.1484930152885633,0.0007638105460522088,0.5435268071515135,96078037.76599373,51,2.475658442859447e-09,0.2378564053687512,8.534472045989926,0.8442583279741317,1.283798123822312,4.57393462871938,0.634801493378191,0.005454698347598081,0.2009191093295579,-2.9753734063289244e-05,0.49675710899193654,199,1000
ct_w5_i1,5,armijo_gd,75,False,1.0,1,0.0,-10.997116634075713,1.002883365924287,8.649390270024606e-14,9994,0.979610051389154,1.0,8,True,0.1257174555948289,1.1339617284738606,0.0006263874067892666,0.44573664112358946,123750950.77710935,51,1.750011523700529e-09,0.2165655899288383,8.61511288561084,0.8392700465114902,1.2882715589739242,4.684164421483635,0.6478424997106522,0.004473300834126104,0.20489819212826488,-2.0010420352593292e-05,0.47154597486818256,199,1000
ct_w5_i1,5,armijo_gd,100,False,1.0,1,0.0,-10.997542653830882,1.002457346169118,4.76355396888628e-14,9994,0.9813600628928778,1.0,8,True,0.11596949066411674,1.1229616107976443,0.0005318097064458759,0.378435245822009,152743396.63069698,51,1.3087863907057408e-09,0.1999084787804253,8.683720823410642,0.8350923354393212,1.29206711591829,4.776999919380078,0.658741286392953,0.0037978809561876057,0.2077766607725504,-1.4423899757372482e-05,0.4525515898605964,199,1000
ct_w5_i1,5,armijo_gd,125,False,1.0,1,0.0,-10.997857094706623,1.0021429052933772,2.8407673573787958e-14,9994,0.9827482511524008,1.0,8,True,0.1081929561941215,1.1142627285399855,0.0004625077697271984,0.3291200581896765,182902458.00000194,51,1.0192830779831493e-09,0.18642938036092566,8.743539745567864,0.8314981534834042,1.2953684070678342,4.857276913703498,0.6681043288204699,0.003302966135151765,0.2099854499969264,-1.0909585289959387e-05,0.4375268647768334,199,1000
ct_w5_i1,5,armijo_gd,150,False,1.0,1,0.0,-10.998099108850186,1.0019008911498144,1.7997089735022394e-14,9994,0.983883120982021,1.0,8,True,0.1018009858823132,1.1071631087117695,0.0004094402695269035,0.2913572790601422,214109067.47408313,51,8.184620612363228e-10,0.175240148694225,8.796636397549902,0.828344731160382,1.2982922911116055,4.92804032107747,0.676311071819829,0.002923988380589676,0.21175142142142775,-8.549708049823434e-06,0.4252105874314836,199,1000
ct_w5_i1,5,armijo_gd,175,False,1.0,1,0.0,-10.998291335260946,1.0017086647390538,1.1957331815274879e-14,9994,0.984832531025954,1.0,8,True,0.09642614326786929,1.1012282450207138,0.0003674496707096745,0.2614768116805407,246267945.79565617,51,6.731055026507317e-10,0.1657643094415483,8.8444143248896,0.8255362250500511,1.300918044208071,4.991337534299654,0.6836152229369611,0.0026241155244647782,0.21320663783252192,-6.885982285737058e-06,0.4148387989897469,199,1000
ct_w5_i1,5,armijo_gd,200,False,1.0,1,0.0,-10.998447815450415,1.0015521845495847,8.255985220126896e-15,9994,0.9856414106226199,1.0,8,True,0.09182472032026173,1.0961726684467321,0.0003333679460438717,0.23722429109730883,279301105.1293371,51,5.642991030959326e-10,0.1576093631181877,8.887872882756033,0.823005090697904,1.3033020525147303,5.048613950107801,0.6901949969508705,0.0023807233270426442,0.21443382052880297,-5.667843559924997e-06,0.40591981480048267,199,1000
ct_w5_i1,5,armijo_gd,225,False,1.0,1,0.0,-10.998577737896845,1.001422262103155,5.8842791303817e-15,9994,0.9863408488029812,1.0,8,True,0.08782772275712522,1.0918000135291546,0.00030513697947408746,0.2171351640202036,313143468.78577614,51,4.806029963877038e-10,0.1504976893976834,8.927750201899011,0.8207018991688437,1.3054859186026664,5.100929222397388,0.6961804589178042,0.0021791138998159443,0.21548775839185838,-4.748537388371054e-06,0.39812142103230813,199,1000
ct_w5_i1,5,armijo_gd,250,False,1.0,1,0.0,-10.998687375919484,1.0013126240805157,4.307261770620521e-15,9994,0.9869531299213594,1.0,8,True,0.08431373276347578,1.0879701721596178,0.0002813594905114182,0.20021512707549693,347739855.8773697,51,4.147546250113728e-10,0.1442267135259273,8.964607686444264,0.8185893711815722,1.3075012506268,5.149084003932179,0.7016694808475853,0.0020093086641785746,0.2164063699416439,-4.037321307943087e-06,0.3912100922707012,199,1000
ct_w5_i1,5,armijo_gd,275,False,1.0,1,0.0,-10.998781162853968,1.0012188371460322,3.2253791847863856e-15,9994,0.9874946958949483,1.0,8,True,0.0811929451499205,1.0845801408576543,0.00026105243817488733,0.18576464930168143,383042864.8102622,51,3.6195619205891923e-10,0.1386447367420619,8.998882703289134,0.8166386871613919,1.3093726473033322,5.193698386324819,0.7067375783390007,0.001864287303322565,0.21721684632887292,-3.4755671493297215e-06,0.3850162157952348,199,1000
ct_w5_i1,5,armijo_gd,300,False,1.0,1,0.0,-10.998862322738367,1.0011376772616334,2.463063764024722e-15,9994,0.9879779749331112,1.0,8,True,0.07839730715008819,1.081552281773009,0.00024350353673789065,0.17327686890068206,419011271.3646866,51,3.1893089124809843e-10,0.13363563821933833,9.03092288931894,0.8148271026183057,1.311119640525169,5.235262630665535,0.7114442492061894,0.0017389630797107006,0.21793926552479478,-3.0239925925969244e-06,0.3794131743742099,199,1000
ct_w5_i1,5,armijo_gd,325,False,1.0,1,0.0,-10.998933257559786,1.001066742440214,1.9133436222900413e-15,9994,0.9884125563909428,1.0,8,True,0.07587417839147363,1.0788268258908753,0.0002281837260431469,0.16237530720306376,455608993.42920613,51,2.8337641263583014e-10,0.12910884212258994,9.061009302370524,0.8131363501536203,1.312758005562186,5.274171192790914,0.7158372104488427,0.0016295577480953628,0.218588821580252,-2.65545845437763e-06,0.37430421978644884,199,1000
ct_w5_i1,5,armijo_gd,350,False,1.0,1,0.0,-10.998995794293277,1.0010042057067228,1.5088246001856256e-15,9994,0.9888059712812569,1.0,8,True,0.07358211426114154,1.0763569172961756,0.00021469162992110118,0.1527743453350987,492803910.683987,51,2.53635437025784e-10,0.12499253525434846,9.089372520755848,0.8115515353883581,1.3143006716775096,5.310746253640347,0.7199553191118113,0.0015332049092887528,0.21917725548479194,-2.3507172938671328e-06,0.369613933366323,199,1000
ct_w5_i1,5,armijo_gd,375,False,1.0,1,0.0,-10.999051347705015,1.0009486522949853,1.2057915938236456e-15,9994,0.9891642258777841,1.0,8,True,0.07148797948365203,1.0741052393241246,0.00020271711547385955,0.14425329304230403,530567532.9784123,51,2.2848921766930211e-10,0.12122896053096907,9.116204130439632,0.8100603539722788,1.3157583714801406,5.3452544229496075,0.7238306396172801,0.0014476897713972244,0.21971380449686242,-2.0958056742081477e-06,0.36528249525558787,199,1000
ct_w5_i1,5,armijo_gd,400,False,1.0,1,0.0,-10.99910103068933,1.0008989693106702,9.751528008869267e-16,9994,0.9894921756743991,1.0,8,True,0.06956492242523225,1.0720416584899533,0.00019201668864422312,0.1366388802014094,568874206.5480235,51,2.070248116809289e-10,0.11777107548074241,9.141665105333034,0.8086525236173983,1.317140114364564,5.377918867992738,0.7274899407126522,0.0013712734390385162,0.22020585072682985,-1.880390844612519e-06,0.36126173300203995,199,1000
