instance_id,instance_width,split,graph,sample_budget,seed,method,parameter_dimension,success,first_success_step,minimum_gap,initial_gradient_rms,sample_batches,total_samples,stored_metric_entries,first_direction_cosine_exact_ng,first_direction_cosine_projected_target,first_sample_rank,first_sample_alignment_residual,final_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_dominant_hamming,final_dominant_local_min,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_fisher_min_kept,final_fisher_max,final_trap_candidate
ct_w3_i4,3,evaluation,width3,256,50,protected_ray_star,46,1,6.0,0.0872023530005776,0.2011361398487035,6,1536,250,,0.9779208971499952,44,0.0,0.0872023530005776,0.9176570647995442,0.9176570647995442,0.0,0,1,0.0268492999511352,0.1334881934759785,,-1,,,0
ct_w3_i4,3,evaluation,width3,256,101,sampled_adam,46,1,62.0,0.099194517933121,0.1729393329726578,62,15872,92,,0.1026656011142792,44,0.0,0.099194517933121,0.9070077770583096,0.9070077770583096,0.0,0,1,0.0273733581496832,0.1582830098807602,,-1,,,0
ct_w3_i4,3,evaluation,width3,256,101,sampled_diagonal_fisher,46,1,5.0,0.0408010276410433,0.1729393329726578,5,1280,46,,0.3250282945165775,44,0.0,0.0408010276410433,0.960324106865097,0.960324106865097,0.0,0,1,0.017100041542627,0.0988788452499157,,-1,,,0
ct_w3_i4,3,evaluation,width3,256,101,sampled_two_block_fisher,46,1,5.0,0.0989568367180542,0.1729393329726578,5,1280,601,,0.5771777168327722,44,0.0,0.0989568367180542,0.9125576495533652,0.9125576495533652,0.0,0,1,0.0350258838269291,0.2025327797029657,,-1,,,0
ct_w3_i4,3,evaluation,width3,256,101,sampled_star_fisher,46,1,4.0,0.0519521536786076,0.1729393329726578,4,1024,250,,0.5509820649976028,44,0.0,0.0519521536786076,0.9501916537722824,0.9501916537722824,0.0,0,1,0.0203341101170747,0.1175794411112342,,-1,,,0
ct_w3_i4,3,evaluation,width3,256,101,sampled_full_fisher,46,1,6.0,0.0750963859771278,0.1729393329726604,6,1536,1081,,0.8040771875050129,44,0.0,0.0750963859771278,0.9369769322674464,0.9369769322674464,0.0,0,1,0.0341219088936776,0.1973056580429384,,-1,,,0
ct_w3_i4,3,evaluation,width3,256,101,protected_ray_star,46,1,7.0,0.0656403912511507,0.1729393329726604,7,1792,250,,0.97902507668238,44,0.0,0.0656403912511507,0.9361993402869836,0.9361993402869836,0.0,0,1,0.0226013873860463,0.1306896875196073,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,0,sampled_adam,46,1,49.0,0.0975069375665391,0.1788983120220822,49,3136,92,,0.1283321990385178,36,0.0,0.0975069375665391,0.917474824767002,0.917474824767002,0.0,0,1,0.0183151052208323,0.1023771829583927,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,0,sampled_star_fisher,46,0,,1.0006225631848995,0.1788983120220822,199,12736,250,,0.4668085669795396,36,0.0,1.0006225631848995,2.9724825648044817e-21,0.538929538199046,1.0,11,1,0.0001990904436592,0.0011128693245281,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,0,sampled_full_fisher,46,1,7.0,0.0729490880513612,0.1788983120220822,7,448,1081,,0.4160448382553973,36,0.0,0.0729490880513612,0.939414953055273,0.939414953055273,0.0,0,1,0.0223418729598716,0.1248858790635982,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,0,protected_ray_star,46,1,7.0,0.0590964153599919,0.1788983120220822,7,448,250,,0.9783923402679094,36,0.0,0.0590964153599919,0.9438681862768477,0.9438681862768477,0.0,0,1,0.0222859989321276,0.1245735562299594,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,19,sampled_adam,46,0,,1.016703865788804,0.2254583131019925,199,12736,92,,0.15399826879769,36,0.0,1.016703865788804,9.857092017037371e-15,0.9798380212240244,1.0,11,1,0.0030631931206386,0.0135865166313601,323698881.9167931,46,2.2446802841680788e-10,0.0726600498245876,1
ct_w3_i4,3,evaluation,width3,64,19,sampled_star_fisher,46,0,,1.0003335312909964,0.2254583131019925,199,12736,250,,0.6195589060880944,36,0.0,1.0003335312909964,2.5815802025175814e-18,0.7979909140949578,1.0,11,1,7.410727397928208e-05,0.0003286961255039,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,19,sampled_full_fisher,46,1,9.0,0.0868628983491035,0.2254583131019925,9,576,1081,,0.4463808905801692,36,0.0,0.0868628983491035,0.92529414392071,0.92529414392071,0.0,0,1,0.0428565066049879,0.1900861672179752,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,19,protected_ray_star,46,1,7.0,0.0512327906532643,0.2254583131019925,7,448,250,,0.9798306506779748,36,0.0,0.0512327906532643,0.9511758348451226,0.9511758348451226,0.0,0,1,0.0191806611416953,0.0850740914264642,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,42,sampled_adam,46,0,,1.016883013225886,0.2135413725385098,199,12736,92,,-0.025666313727446,41,0.0,1.016883013225886,4.088988330752978e-10,0.9777460614551332,1.0,8,1,0.0032187605290835,0.0150732408002251,61417552.61349469,46,2.849047172289829e-09,0.1749815046024388,1
ct_w3_i4,3,evaluation,width3,64,42,sampled_star_fisher,46,0,,1.0001844207088355,0.2135413725385098,199,12736,250,,0.6021962100404125,41,0.0,1.0001844207088355,1.5906796655762734e-15,0.999816530868224,1.0,8,1,4.088926607994792e-05,0.000191481704898,31420611077.80241,46,1.8237220025537007e-14,0.0005730245975627,1
ct_w3_i4,3,evaluation,width3,64,42,sampled_full_fisher,46,1,8.0,0.0832544726188437,0.2135413725385098,8,512,1081,,0.6633227204388966,41,0.0,0.0832544726188437,0.9276358068620514,0.9276358068620514,0.0,0,1,0.051558593048097,0.2414454512265486,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,42,protected_ray_star,46,1,8.0,0.0962111794392814,0.2135413725385098,8,512,250,,0.9802260787961042,41,0.0,0.0962111794392814,0.9070293710392502,0.9070293710392502,0.0,0,1,0.0577253030019455,0.2703237424941411,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,50,sampled_adam,46,1,56.0,0.0998685847124587,0.2011361398487035,56,3584,92,,0.1026654433462978,40,0.0,0.0998685847124587,0.912473975003036,0.912473975003036,0.0,0,1,0.0187946532782882,0.0934424479480702,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,50,sampled_star_fisher,46,1,6.0,0.0912113961691272,0.2011361398487035,6,384,250,,0.6610506283157087,40,0.0,0.0912113961691272,0.920364381823818,0.920364381823818,0.0,0,1,0.0194015376572721,0.0964597295735422,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,50,sampled_full_fisher,46,1,7.0,0.0528552082020841,0.2011361398487035,7,448,1081,,0.6393173850710518,40,0.0,0.0528552082020841,0.9563143084477844,0.9563143084477844,0.0,0,1,0.0142543293547445,0.0708690609527797,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,50,protected_ray_star,46,1,7.0,0.0675658646468555,0.2011361398487035,7,448,250,,0.9787120438188718,40,0.0,0.0675658646468555,0.9355557688193304,0.9355557688193304,0.0,0,1,0.0225845921704851,0.1122851029530223,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,101,sampled_adam,46,1,58.0,0.0997033460315179,0.1729393329726578,58,3712,92,,0.2823297844723652,40,0.0,0.0997033460315179,0.9082746900863854,0.9082746900863854,0.0,0,1,0.0246084463558546,0.14229525425396,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,101,sampled_star_fisher,46,1,5.0,0.0458460699925957,0.1729393329726578,5,320,250,,0.3175934970822267,40,0.0,0.0458460699925957,0.9568105379489168,0.9568105379489168,0.0,0,1,0.011222399644021,0.0648921182423857,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,101,sampled_full_fisher,46,1,6.0,0.096396430638423,0.1729393329726578,6,384,1081,,0.4925200249667593,40,0.0,0.096396430638423,0.9167619141397528,0.9167619141397528,0.0,0,1,0.0248771444753076,0.1438489674251304,,-1,,,0
ct_w3_i4,3,evaluation,width3,64,101,protected_ray_star,46,1,14.0,0.078846374797779,0.1729393329726578,14,896,250,,0.9797839408967236,40,0.0,0.078846374797779,0.921861465247366,0.921861465247366,0.0,0,1,0.0666374597700727,0.3853227523469647,,-1,,,0
ct_w3_i5,3,evaluation,chain,256,0,sampled_adam,31,0,,3.034806514652489,0.2910135860384361,199,50944,62,,-0.4041451730297267,25,1.8771297944356184,3.034806514652489,1.6471807851234689e-15,0.5352103195274068,3.0,7,0,0.0069089095165757,0.0237408487027244,,-1,,,0
ct_w3_i5,3,evaluation,chain,256,0,sampled_diagonal_fisher,31,0,,1.0000867085896117,0.2910135860384361,199,50944,31,,-0.4660213287726307,25,1.8771297944356184,1.0000867085896117,2.556825219151962e-19,0.9999572129922965,1.0,3,1,2.39210015823583e-05,8.219891692341433e-05,124078.81959158686,31,9.658435591653956e-10,0.0001198407287313,1
ct_w3_i5,3,evaluation,chain,256,0,sampled_two_block_fisher,31,0,,1.0000610187296974,0.2910135860384361,199,50944,256,,-0.5765996481272612,25,1.8771297944356184,1.0000610187296974,1.4979733154385425e-23,0.9999573670710828,1.0,4,1,1.7148368574869165e-05,5.892635051273608e-05,123357.47969377213,31,9.371052146257103e-10,0.0001155989374841,1
ct_w3_i5,3,evaluation,chain,256,0,sampled_star_fisher,31,0,,1.0000884478659948,0.2910135860384361,199,50944,90,,-0.1394547468785767,25,1.8771297944356184,1.0000884478659948,8.164878401477708e-20,0.9634573009280586,1.0,4,1,2.710492099214197e-05,9.31397099397347e-05,2812862726.9252086,31,1.5001598755828328e-10,0.4219743798455708,1
ct_w3_i5,3,evaluation,chain,256,0,sampled_full_fisher,31,0,,2.000106659716966,0.2910135860384361,199,50944,496,,-0.4536790427443077,25,1.8771297944356184,2.000106659716966,4.1076248097129204e-23,0.9046269129723916,2.0,9,1,2.706053553791727e-05,9.298718972640406e-05,381725888.82200855,31,2.709632549039357e-09,1.0343368931630932,1
ct_w3_i5,3,evaluation,chain,256,0,protected_ray_star,31,0,,2.6113561178405917,0.2910135860384361,199,50944,90,,-0.9808206510187858,25,1.8771297944356184,3.848656165233182,0.0018191227671813,0.0742572748651688,1.0,3,1,0.3155596044268331,1.0843466407274711,,-1,,,0
ct_w3_i5,3,evaluation,chain,256,19,sampled_adam,31,0,,2.03019380929787,0.3420173088358402,199,50944,62,,-0.3271653068295929,26,1.9743222045430897,2.03019380929787,6.785869606992338e-16,0.9780433099022434,2.0,8,1,0.0069482604146794,0.0203155227386881,2102.5831697436874,31,1.98549657411023e-05,0.0417467168030792,1
ct_w3_i5,3,evaluation,chain,256,19,sampled_diagonal_fisher,31,0,,2.00006447680777,0.3420173088358402,199,50944,31,,-0.4084107683686281,26,1.9743222045430897,2.00006447680777,1.909913486915373e-30,0.9999413862185648,2.0,8,1,1.7259652461366926e-05,5.046426603412381e-05,1624215.116740936,31,8.777046010277072e-11,0.0001425581081022,1
ct_w3_i5,3,evaluation,chain,256,19,sampled_two_block_fisher,31,0,,1.0000530295035135,0.3420173088358402,199,50944,256,,-0.5241081903211507,26,1.9743222045430897,1.0000530295035135,4.247319703159404e-23,0.9999564600732198,1.0,6,1,1.1317800854138778e-05,3.309131018152956e-05,60591.671070891694,31,1.5351001124171474e-09,9.301428107246866e-05,1
ct_w3_i5,3,evaluation,chain,256,19,sampled_star_fisher,31,0,,1.00006764581871,0.3420173088358402,199,50944,90,,-0.0218546989930341,26,1.9743222045430897,1.00006764581871,1.1308053613918186e-23,0.9999538000267832,1.0,6,1,2.15147601764668e-05,6.290547180111678e-05,174152.17484765514,31,1.0202517417136903e-09,0.0001776790597115,1
ct_w3_i5,3,evaluation,chain,256,19,sampled_full_fisher,31,0,,1.0001560574648742,0.3420173088358402,199,50944,496,,-0.506376361176821,26,1.9743222045430897,1.0001560574648742,7.02202981255855e-22,0.999888056427464,1.0,6,1,3.746558905068803e-05,0.0001095429619577,25426.67548481129,31,8.268992496767124e-09,0.0002102529888016,1
ct_w3_i5,3,evaluation,chain,256,19,protected_ray_star,31,0,,2.371471981632647,0.3420173088358402,199,50944,90,,-0.980361238326336,26,1.9743222045430897,2.738278060978457,1.8403339756092828e-08,0.1401299663511398,2.0,5,0,0.2271859030116973,0.6642526478703477,,-1,,,0
ct_w3_i5,3,evaluation,chain,256,42,sampled_adam,31,0,,3.029016019547996,0.346093038183594,199,50944,62,,-0.5300977245635168,27,1.8101917090414432,3.029016019547996,4.437614209220071e-17,0.6623997466724586,3.0,7,0,0.0062821938349349,0.0181517486393424,,-1,,,0
ct_w3_i5,3,evaluation,chain,256,42,sampled_diagonal_fisher,31,0,,2.0000401346726715,0.346093038183594,199,50944,31,,-0.6534948857077976,27,1.8101917090414432,2.0000401346726715,9.010677354790842e-37,0.9999632022724196,2.0,7,0,1.096335589527846e-05,3.167748173386448e-05,78630.77724506265,31,1.562655007391682e-09,0.000122872777797,1
ct_w3_i5,3,evaluation,chain,256,42,sampled_two_block_fisher,31,0,,2.000027437388693,0.346093038183594,199,50944,256,,-0.778124217576638,27,1.8101917090414432,2.000027437388693,1.781805624848765e-39,0.72369972338233,2.0,7,0,1.0831448349959994e-05,3.129634853912945e-05,,-1,,,0
