instance_id,instance_width,split,graph,sample_budget,seed,method,parameter_dimension,success,first_success_step,minimum_gap,initial_gradient_rms,sample_batches,total_samples,first_direction_cosine_exact_ng,first_direction_cosine_projected_target,first_sample_rank,final_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_dominant_hamming,final_dominant_local_min,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_trap_candidate
ct_w3_i1,3,calibration,width3,256,0,independent_full_fisher,49,1,10.0,0.05202228795156216,0.23023362686247503,10,2560,0.5540932796523147,0.5540932796523471,49,0.05202228795156216,0.9524073597719372,0.9524073597719372,0.0,0,1,0.015007657712220783,0.06518447334014017,,-1,0
ct_w3_i1,3,calibration,width3,256,19,independent_full_fisher,49,0,,1.0000254642267699,0.17665423789305154,199,50944,0.4651694421482753,0.46516944214847517,45,1.0000254642267699,7.41948154345026e-27,0.5530388496916929,1.0,7,1,8.3406437996138e-06,4.7214512932677675e-05,,-1,0
ct_w3_i1,3,calibration,width3,256,42,independent_full_fisher,49,1,14.0,0.0829365749327362,0.2592131428726767,14,3584,0.6317357800157731,0.6317357800158202,47,0.0829365749327362,0.9206518712172207,0.9206518712172207,0.0,0,1,0.03205062084200317,0.12364581705544986,,-1,0
ct_w3_i1,3,calibration,width3,256,50,independent_full_fisher,49,1,12.0,0.04696364944847886,0.30856116073520456,12,3072,0.5500433587043448,0.5500433587040067,46,0.04696364944847886,0.9547032158367657,0.9547032158367657,0.0,0,1,0.04667155859424957,0.15125545445527191,,-1,0
ct_w3_i1,3,calibration,width3,256,101,independent_full_fisher,49,0,,1.0000596220108253,0.21459174296328412,199,50944,0.42098832327227936,0.42098832327252667,44,1.0000596220108253,1.1011742958056175e-17,0.5422209103408712,1.0,10,1,2.6149637570666143e-05,0.00012185761301701274,,-1,0
ct_w3_i1,3,calibration,width3,1024,0,independent_full_fisher,49,1,7.0,0.0916285333794935,0.23023362686247503,7,7168,0.7616204959995032,0.7616204959995334,49,0.0916285333794935,0.9213526417242195,0.9213526417242195,0.0,0,1,0.07622306970686284,0.3310683619313047,,-1,0
ct_w3_i1,3,calibration,width3,1024,19,independent_full_fisher,49,1,13.0,0.05101488797910214,0.17665423789305154,13,13312,0.8194116285022586,0.8194116285024499,49,0.05101488797910214,0.963524610723231,0.963524610723231,0.0,0,1,0.04371562468884219,0.24746434170069626,,-1,0
ct_w3_i1,3,calibration,width3,1024,42,independent_full_fisher,49,1,14.0,0.03725401871341916,0.2592131428726767,14,14336,0.8602691587633666,0.8602691587633778,49,0.03725401871341916,0.96768703106904,0.96768703106904,0.0,0,1,0.025166066616891785,0.09708638357605634,,-1,0
ct_w3_i1,3,calibration,width3,1024,50,independent_full_fisher,49,1,15.0,0.046893493733827896,0.30856116073520456,15,15360,0.7489228981599696,0.7489228981596392,48,0.046893493733827896,0.9536835528848159,0.9536835528848159,0.0,0,1,0.0625325353589638,0.20265847850056165,,-1,0
ct_w3_i1,3,calibration,width3,1024,101,independent_full_fisher,49,1,14.0,0.08351909297365268,0.21459174296328412,14,14336,0.7005933086843436,0.7005933086846207,49,0.08351909297365268,0.9193343488121849,0.9193343488121849,0.0,0,1,0.09897771221481051,0.4612372817706469,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,0,independent_full_fisher,31,1,15.0,0.05706896924393057,0.42601785741671216,15,3840,0.3854828652913589,0.24006938471770597,27,0.05706896924393057,0.9530578358913181,0.9530578358913181,0.0,0,1,0.026554143450971762,0.06233105722842423,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,19,independent_full_fisher,31,1,16.0,0.09393633183044336,0.3906103686267413,16,4096,0.7253576899310995,0.5084680669104651,27,0.09393633183044336,0.9118951466713608,0.9118951466713608,0.0,0,1,0.044066879070725415,0.1128154360716286,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,42,independent_full_fisher,31,1,12.0,0.07111442841843463,0.38945692670544413,12,3072,0.5832544144184154,0.48133829260490874,28,0.07111442841843463,0.9373033138272494,0.9373033138272494,0.0,0,1,0.02689908113196673,0.06906818004115553,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,50,independent_full_fisher,31,0,,1.0000504834633102,0.30629269245838314,199,50944,0.6139995628320021,0.48871171907076094,26,1.0000504834633102,7.746203875609982e-22,0.8014005301346355,1.0,7,1,2.2055098848396785e-05,7.200661129515348e-05,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,101,independent_full_fisher,31,1,12.0,0.07942055402439685,0.3328283381032349,12,3072,0.45790582288138226,0.37108057435874053,29,0.07942055402439685,0.922075912905467,0.922075912905467,0.0,0,1,0.04742779502333524,0.1424992694240607,,-1,0
ct_w3_i2,3,evaluation,width3,64,0,independent_full_fisher,47,1,15.0,0.08577546113606616,0.22875574077599573,15,960,0.3873240494081065,0.3873240494080194,29,0.08577546113606616,0.9165989002976503,0.9165989002976503,0.0,0,1,0.03842611868678275,0.16797881686567476,,-1,0
ct_w3_i2,3,evaluation,width3,64,19,independent_full_fisher,47,0,,1.0001021460968467,0.13710398574463376,199,12736,0.2352211908529687,0.2352211908529814,28,1.0001021460968467,1.4284896544137113e-32,0.8213219767647256,1.0,9,1,4.512528768372966e-05,0.00032913184426147044,,-1,0
ct_w3_i2,3,evaluation,width3,64,42,independent_full_fisher,47,0,,1.0001195844259012,0.19806991025464926,199,12736,0.335670716305687,0.3356707163056788,31,1.0001195844259012,5.710880541423595e-29,0.9999317790347207,1.0,9,1,6.20760122573257e-05,0.0003134045558839172,408311111702.0148,46,1
ct_w3_i2,3,evaluation,width3,64,50,independent_full_fisher,47,0,,1.0000152333200205,0.14138622169014195,199,12736,0.26509501069239316,0.26509501069231256,29,1.0000152333200205,1.2225094019451047e-25,0.9623323298581639,1.0,6,1,5.5061211317000916e-06,3.894383105991156e-05,346627144366.1293,41,1
ct_w3_i2,3,evaluation,width3,64,101,independent_full_fisher,47,0,,1.0001647561655194,0.16106355482014745,199,12736,0.25114603863406243,0.251146038634055,30,1.0001647561655194,3.9269969168163765e-28,0.999835755913367,1.0,6,1,7.707835731375834e-05,0.0004785586497195367,282360542753.8478,45,1
ct_w3_i2,3,evaluation,width3,256,0,independent_full_fisher,47,1,21.0,0.05651022521236371,0.22875574077599573,21,5376,0.6460187688136392,0.6460187688136655,45,0.05651022521236371,0.9436297882834034,0.9436297882834034,0.0,0,1,0.049126103917234036,0.21475353471168074,,-1,0
ct_w3_i2,3,evaluation,width3,256,19,independent_full_fisher,47,1,21.0,0.0935560906797761,0.13710398574463376,21,5376,0.6368343331876238,0.6368343331875891,44,0.0935560906797761,0.9249781562670886,0.9249781562670886,0.0,0,1,0.06056728381455903,0.44176165620283314,,-1,0
ct_w3_i2,3,evaluation,width3,256,42,independent_full_fisher,47,0,,1.0003067077924133,0.19806991025464926,199,50944,0.7797427331021547,0.7797427331021464,47,1.0003067077924133,4.119007250764324e-30,0.48999303956838114,1.0,9,1,0.0001273704410938787,0.0006430580037630373,,-1,0
ct_w3_i2,3,evaluation,width3,256,50,independent_full_fisher,47,1,18.0,0.06398977685708829,0.14138622169014195,18,4608,0.4685694676702348,0.46856946767006297,43,0.06398977685708829,0.9520639932938726,0.9520639932938726,0.0,0,1,0.029239164007330606,0.20680348946172655,,-1,0
ct_w3_i2,3,evaluation,width3,256,101,independent_full_fisher,47,0,,1.000032484968651,0.16106355482014745,199,50944,0.5559533296061453,0.5559533296061093,44,1.000032484968651,5.3679376960488755e-24,0.9999752123869177,1.0,9,1,1.166431480490354e-05,7.242057222646405e-05,703764960645.4331,45,1
ct_w3_i2,3,evaluation,width3,1024,0,independent_full_fisher,47,1,6.0,0.06946469394910793,0.22875574077599573,6,6144,0.8403887152948118,0.8403887152948221,47,0.06946469394910793,0.9413893280698235,0.9413893280698235,0.0,0,1,0.035667217676742545,0.1559183500958296,,-1,0
ct_w3_i2,3,evaluation,width3,1024,19,independent_full_fisher,47,1,13.0,0.09609543207900373,0.13710398574463376,13,13312,0.8333681535195473,0.8333681535195213,47,0.09609543207900373,0.9214247876628769,0.9214247876628769,0.0,0,1,0.058057472120986574,0.4234557573630491,,-1,0
ct_w3_i2,3,evaluation,width3,1024,42,independent_full_fisher,47,1,10.0,0.08298923488187349,0.19806991025464926,10,10240,0.9270255552786245,0.927025555278629,47,0.08298923488187349,0.9317522305106539,0.9317522305106539,0.0,0,1,0.048341686190305475,0.2440637557120858,,-1,0
ct_w3_i2,3,evaluation,width3,1024,50,independent_full_fisher,47,1,11.0,0.08675033735451976,0.14138622169014195,11,11264,0.7798190362557655,0.7798190362556082,47,0.08675033735451976,0.9312940991053743,0.9312940991053743,0.0,0,1,0.0502489863349197,0.3554022855568201,,-1,0
ct_w3_i2,3,evaluation,width3,1024,101,independent_full_fisher,47,1,20.0,0.03594939369360439,0.16106355482014745,20,20480,0.752858956253448,0.7528589562534433,46,0.03594939369360439,0.9653918577890092,0.9653918577890092,0.0,0,1,0.023171148209684883,0.14386338508149207,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,0,independent_full_fisher,31,0,,1.0000502559565003,0.26014187099576186,199,50944,0.6127280050550158,0.47668045782658286,25,1.0000502559565003,3.823844401712444e-14,0.5545260346632703,1.0,6,1,2.202197227007604e-05,8.465370140447254e-05,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,19,independent_full_fisher,31,0,,1.0002485192706043,0.2941024762063305,199,50944,0.42007998573336924,0.43913481707459734,27,1.0002485192706043,1.963096396965641e-17,0.2678346973019104,1.0,6,1,0.00010779504301865162,0.0003665220518001587,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,42,independent_full_fisher,31,0,,1.0000815648423629,0.2960172111850922,199,50944,0.44188893542525876,0.42200868417197224,24,1.0000815648423629,2.561702685366293e-25,0.5477169675982458,1.0,11,1,3.818317615053006e-05,0.00012898971650217685,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,50,independent_full_fisher,31,0,,1.000037249498261,0.3693572472832622,199,50944,0.4942724229859945,0.42455811416121614,27,1.000037249498261,6.815464036191701e-21,0.9999765412325521,1.0,11,1,1.3546906636100299e-05,3.667697530166803e-05,4882091472.912802,31,1
ct_w3_i3,3,evaluation,problem_tree,256,101,independent_full_fisher,31,0,,1.0000083160303053,0.27359860976421674,199,50944,0.3817820714849498,0.21183459595096304,25,1.0000083160303053,1.1928753717403514e-19,0.3826378150452538,1.0,5,1,2.5707417711949317e-06,9.396033749624529e-06,,-1,0
ct_w3_i3,3,evaluation,width3,64,0,independent_full_fisher,47,0,,1.0001965562452657,0.25826842483566576,199,12736,0.22855393456369252,0.2285539345636399,24,1.0001965562452657,4.7038518647991844e-43,0.6615906447293518,1.0,11,1,9.174096997612633e-05,0.0003552155863981453,,-1,0
ct_w3_i3,3,evaluation,width3,64,19,independent_full_fisher,47,0,,1.0000059309098237,0.1823748607149769,199,12736,0.15740146554083287,0.15740146554083792,26,1.0000059309098237,9.307899879181647e-18,0.9999094734773742,1.0,5,1,1.7431116078751842e-06,9.55785024888596e-06,333927592179.8053,38,1
ct_w3_i3,3,evaluation,width3,64,42,independent_full_fisher,47,0,,1.6878163212922708,0.16729880977912573,199,12736,0.4378927264562965,0.43789272645631216,31,2.000243839587542,1.3065450219586533e-29,0.29312931853112745,2.0,8,1,9.795300304463319e-05,0.0005854973097175915,,-1,0
ct_w3_i3,3,evaluation,width3,64,50,independent_full_fisher,47,0,,1.000011565389391,0.2208103966119831,199,12736,0.25650169338285544,0.2565016933828555,28,1.000011565389391,2.0027397236438524e-43,0.6970224252387647,1.0,9,1,3.7183952359340546e-06,1.6839765214806294e-05,,-1,0
ct_w3_i3,3,evaluation,width3,64,101,independent_full_fisher,47,0,,2.0000345537554303,0.17031286065976392,199,12736,0.20967019658065034,0.20967019658068975,25,2.0000345537554303,9.005913591092219e-32,0.9999419146834033,2.0,10,1,1.391553977440182e-05,8.170574858818832e-05,118103581804.60817,42,1
ct_w3_i3,3,evaluation,width3,256,0,independent_full_fisher,47,1,18.0,0.0668945193035313,0.25826842483566576,18,4608,0.6549127103505362,0.6549127103505535,47,0.0668945193035313,0.9380911539377638,0.9380911539377638,0.0,0,1,0.06456545560470572,0.24999360895854084,,-1,0
ct_w3_i3,3,evaluation,width3,256,19,independent_full_fisher,47,1,13.0,0.07164447924473016,0.1823748607149769,13,3328,0.5564861574605033,0.5564861574605633,44,0.07164447924473016,0.9432373938741933,0.9432373938741933,0.0,0,1,0.05386496962873639,0.2953530405318243,,-1,0
ct_w3_i3,3,evaluation,width3,256,42,independent_full_fisher,47,0,,1.000575182299574,0.16729880977912573,199,50944,0.5332157255531783,0.5332157255532258,44,1.000575182299574,2.5369924998385115e-37,0.27750721286158464,1.0,9,1,0.00023379936127663502,0.0013974956641072693,,-1,0
ct_w3_i3,3,evaluation,width3,256,50,independent_full_fisher,47,0,,1.0004004652772167,0.2208103966119831,199,50944,0.5646213976211342,0.5646213976212092,41,1.0004004652772167,3.4690033588198853e-15,0.3847297993169839,1.0,11,1,8.198121382723584e-05,0.0003712742474318205,,-1,0
ct_w3_i3,3,evaluation,width3,256,101,independent_full_fisher,47,1,20.0,0.08882278300447055,0.17031286065976392,20,5120,0.4418881153136259,0.44188811531378286,42,0.08882278300447055,0.9193701609089329,0.9193701609089329,0.0,0,1,0.04809093024274461,0.28236816677524107,,-1,0
ct_w3_i3,3,evaluation,width3,1024,0,independent_full_fisher,47,1,9.0,0.055235851826747506,0.25826842483566576,9,9216,0.7743837218679058,0.774383721867897,47,0.055235851826747506,0.9462841450788695,0.9462841450788695,0.0,0,1,0.040222246641812565,0.15573814982379544,,-1,0
ct_w3_i3,3,evaluation,width3,1024,19,independent_full_fisher,47,1,9.0,0.0839344665077828,0.1823748607149769,9,9216,0.814475074488936,0.814475074489004,47,0.0839344665077828,0.9235063870883482,0.9235063870883482,0.0,0,1,0.060524976637583446,0.33187126997823685,,-1,0
ct_w3_i3,3,evaluation,width3,1024,42,independent_full_fisher,47,0,,1.0000167636521056,0.16729880977912573,199,203776,0.8804112112930322,0.880411211293073,47,1.0000167636521056,1.0149998450867864e-29,0.29885947109178523,1.0,9,1,5.305437060768578e-06,3.1712341933412544e-05,,-1,0
ct_w3_i3,3,evaluation,width3,1024,50,independent_full_fisher,47,1,19.0,0.0879522924350411,0.2208103966119831,19,19456,0.7707866562393406,0.7707866562395554,47,0.0879522924350411,0.9171016376476958,0.9171016376476958,0.0,0,1,0.07569699130657251,0.34281443477315204,,-1,0
ct_w3_i3,3,evaluation,width3,1024,101,independent_full_fisher,47,1,9.0,0.09987731975396841,0.17031286065976392,9,9216,0.8043025288529136,0.8043025288530611,47,0.09987731975396841,0.9131155288624284,0.9131155288624284,0.0,0,1,0.0927022042276081,0.5443053675952306,,-1,0
ct_w3_i4,3,evaluation,problem_tree,256,0,independent_full_fisher,31,1,10.0,0.0927320839427157,0.34181567890583037,10,2560,0.2589377213579625,0.03691015036492424,24,0.0927320839427157,0.9244737864008811,0.9244737864008811,0.0,0,1,0.024529745543643067,0.07176307892652568,,-1,0
ct_w3_i4,3,evaluation,problem_tree,256,19,independent_full_fisher,31,1,16.0,0.03707995809750031,0.3574199741901258,16,4096,0.4733422775246171,0.3154520539434708,27,0.03707995809750031,0.9660210139170914,0.9660210139170914,0.0,0,1,0.024311774820041644,0.06802019074375863,,-1,0
ct_w3_i4,3,evaluation,problem_tree,256,42,independent_full_fisher,31,0,,1.0000327880110813,0.3351706402027204,199,50944,0.20870920397187132,0.16106290618308836,27,1.0000327880110813,2.543993955519655e-18,0.7131703924915007,1.0,7,1,9.665787133267164e-06,2.8838406393295756e-05,,-1,0
ct_w3_i4,3,evaluation,problem_tree,256,50,independent_full_fisher,31,1,11.0,0.045534601469315206,0.3715714802806538,11,2816,0.39877684467551844,0.3216388168578949,25,0.045534601469315206,0.9560974027531554,0.9560974027531554,0.0,0,1,0.017233951943878043,0.04638125598568805,,-1,0
ct_w3_i4,3,evaluation,problem_tree,256,101,independent_full_fisher,31,1,12.0,0.030688968214203527,0.2674613794182149,12,3072,0.4747097798302207,0.31202724375351115,27,0.030688968214203527,0.9696742995891998,0.9696742995891998,0.0,0,1,0.011035354443531034,0.041259618370081186,,-1,0
ct_w3_i4,3,evaluation,width3,64,0,independent_full_fisher,46,0,,1.0010130647476956,0.17889831202208228,199,12736,0.2173276668944251,0.2173276668944226,29,1.0010130647476956,1.505740971347882e-28,0.5075279339295315,1.0,11,1,0.00037835629839689616,0.002114923802915445,,-1,0
ct_w3_i4,3,evaluation,width3,64,19,independent_full_fisher,46,0,,1.000075909779028,0.22545831310199252,199,12736,0.16865403374819465,0.16865403374819066,29,1.000075909779028,5.313175026387167e-16,0.6558950984078116,1.0,4,1,3.0950538004214855e-05,0.00013727831801089318,,-1,0
ct_w3_i4,3,evaluation,width3,64,42,independent_full_fisher,46,0,,1.000040162102687,0.21354137253850985,199,12736,0.012385621225450002,0.012385621225455794,29,1.000040162102687,2.111167231363957e-09,0.7350781808389562,1.0,3,1,1.289991676883871e-05,6.040944953892881e-05,,-1,0
ct_w3_i4,3,evaluation,width3,64,50,independent_full_fisher,46,0,,2.0001831192550306,0.20113613984870357,199,12736,0.36881708397317947,0.3688170839731618,30,2.0001831192550306,2.2891963975555894e-22,0.6998441002041536,2.0,6,1,7.62616675066808e-05,0.00037915447499412843,,-1,0
ct_w3_i4,3,evaluation,width3,64,101,independent_full_fisher,46,0,,1.0000662571852335,0.17293933297266043,199,12736,0.3168310456705637,0.3168310456706,30,1.0000662571852335,6.111776084098784e-23,0.9999332654998635,1.0,6,1,2.1417386285277482e-05,0.00012384334967143252,257861687622.71924,44,1
ct_w3_i4,3,evaluation,width3,256,0,independent_full_fisher,46,1,15.0,0.03867806579708777,0.17889831202208228,15,3840,0.5536930259993447,0.5536930259995995,41,0.03867806579708777,0.9619603851219376,0.9619603851219376,0.0,0,1,0.0358242707058449,0.20024935004094918,,-1,0
ct_w3_i4,3,evaluation,width3,256,19,independent_full_fisher,46,1,13.0,0.09801570682073013,0.22545831310199252,13,3328,0.513889388262723,0.5138893882624749,40,0.09801570682073013,0.9124183994712963,0.9124183994712963,0.0,0,1,0.0878096454445093,0.3894717574897586,,-1,0
ct_w3_i4,3,evaluation,width3,256,42,independent_full_fisher,46,1,13.0,0.09700446885976177,0.21354137253850985,13,3328,0.6079328842149443,0.6079328842149092,45,0.09700446885976177,0.9242663074435721,0.9242663074435721,0.0,0,1,0.0475457446487033,0.2226535499116404,,-1,0
ct_w3_i4,3,evaluation,width3,256,50,independent_full_fisher,46,1,18.0,0.08782670085742872,0.20113613984870357,18,4608,0.49930147803747077,0.49930147803739094,42,0.08782670085742872,0.9595401642539307,0.9595401642539307,0.0,0,1,0.07936638681187005,0.39459038475914954,,-1,0
ct_w3_i4,3,evaluation,width3,256,101,independent_full_fisher,46,1,15.0,0.09947430943753055,0.17293933297266043,15,3840,0.5890017977703483,0.5890017977703742,41,0.09947430943753055,0.9256868419630223,0.9256868419630223,0.0,0,1,0.05401512206627392,0.31233566787731887,,-1,0
ct_w3_i4,3,evaluation,width3,1024,0,independent_full_fisher,46,1,9.0,0.09665264517010996,0.17889831202208228,9,9216,0.8463682923523544,0.8463682923525058,46,0.09665264517010996,0.9223020751081734,0.9223020751081734,0.0,0,1,0.06230007431949334,0.3482429410055213,,-1,0
ct_w3_i4,3,evaluation,width3,1024,19,independent_full_fisher,46,1,9.0,0.09803608237080397,0.22545831310199252,9,9216,0.7643165916937636,0.7643165916933762,46,0.09803608237080397,0.9075357815380116,0.9075357815380116,0.0,0,1,0.08944197921374704,0.39671182660399573,,-1,0
ct_w3_i4,3,evaluation,width3,1024,42,independent_full_fisher,46,1,15.0,0.08274639538007911,0.21354137253850985,15,15360,0.7627401864549723,0.762740186454913,46,0.08274639538007911,0.9269662113313814,0.9269662113313814,0.0,0,1,0.07256722983431847,0.33982749558862074,,-1,0
ct_w3_i4,3,evaluation,width3,1024,50,independent_full_fisher,46,1,11.0,0.0337258243197649,0.20113613984870357,11,11264,0.8321465045141236,0.8321465045140425,46,0.0337258243197649,0.9705086014569584,0.9705086014569584,0.0,0,1,0.012306337756360622,0.06118412019648762,,-1,0
ct_w3_i4,3,evaluation,width3,1024,101,independent_full_fisher,46,1,9.0,0.09432189553638892,0.17293933297266043,9,9216,0.8807328122317788,0.8807328122317865,46,0.09432189553638892,0.9110398327486952,0.9110398327486952,0.0,0,1,0.05121558665950683,0.29614770555176934,,-1,0
ct_w3_i5,3,evaluation,problem_tree,256,0,independent_full_fisher,31,1,16.0,0.055125924837000184,0.3772475281891726,16,4096,0.11341914623972826,0.2798639791131546,26,0.055125924837000184,0.9519328199143597,0.9519328199143597,0.0,0,1,0.01744041294533875,0.046230688452896025,,-1,0
ct_w3_i5,3,evaluation,problem_tree,256,19,independent_full_fisher,31,1,18.0,0.053956217857711763,0.34654456130844424,18,4608,0.4849739650585503,0.5425503685131187,28,0.053956217857711763,0.9656550828630401,0.9656550828630401,0.0,0,1,0.05849260206485416,0.16878811153175893,,-1,0
ct_w3_i5,3,evaluation,problem_tree,256,42,independent_full_fisher,31,1,12.0,0.051999039797530955,0.3598818802016043,12,3072,0.3104961681809186,0.2997545679593139,27,0.051999039797530955,0.9533987242474659,0.9533987242474659,0.0,0,1,0.02462196378511358,0.0684167921189043,,-1,0
ct_w3_i5,3,evaluation,problem_tree,256,50,independent_full_fisher,31,1,10.0,0.09646768923037108,0.4340120635040076,10,2560,0.4544733504549701,0.31666510908576684,25,0.09646768923037108,0.9127320174352455,0.9127320174352455,0.0,0,1,0.04097508050992407,0.0944100036738857,,-1,0
ct_w3_i5,3,evaluation,problem_tree,256,101,independent_full_fisher,31,1,10.0,0.0780671281629246,0.3431778840329977,10,2560,0.5108092506299462,0.24909103348812772,29,0.0780671281629246,0.9234300030462724,0.9234300030462724,0.0,0,1,0.052129015639938686,0.15190085977372103,,-1,0
ct_w3_i5,3,evaluation,width3,64,0,independent_full_fisher,47,1,17.0,0.07852751424763227,0.23454642286000676,17,1088,0.11077654858143053,0.1107765485814296,31,0.07852751424763227,0.9337966763923141,0.9337966763923141,0.0,0,1,0.0407884650586833,0.17390359043347517,,-1,0
ct_w3_i5,3,evaluation,width3,64,19,independent_full_fisher,47,0,,1.0000372130838766,0.1313050103033635,199,12736,0.3529223415753275,0.3529223415753923,24,1.0000372130838766,6.042680925539692e-08,0.9990576852567871,1.0,2,1,1.752691068596173e-05,0.00013348242116175183,437786082219.29736,43,1
ct_w3_i5,3,evaluation,width3,64,42,independent_full_fisher,47,0,,1.000126886536096,0.17354356283614716,199,12736,0.135561296083517,0.13556129608351833,29,1.000126886536096,7.765475724720539e-09,0.9983726195670742,1.0,3,1,7.062301044867702e-05,0.00040694687428629325,10480429753.522781,38,1
ct_w3_i5,3,evaluation,width3,64,50,independent_full_fisher,47,0,,2.000435499806102,0.17659664682032797,199,12736,0.2911636282160803,0.2911636282161512,29,2.000435499806102,1.1267392546108485e-18,0.9994407724543222,2.0,6,0,0.0001399368609860015,0.0007924095021372366,292640166500.09784,41,1
ct_w3_i5,3,evaluation,width3,64,101,independent_full_fisher,47,0,,1.0001384489476735,0.2689191207919012,199,12736,0.15528987613473183,0.15528987613474862,17,1.0001384489476735,1.5979555954884433e-20,0.7035076601404034,1.0,6,1,6.51723486383672e-05,0.0002423492552201217,,-1,0
ct_w3_i5,3,evaluation,width3,256,0,independent_full_fisher,47,0,,1.000018227468356,0.23454642286000676,199,50944,0.5780988325807636,0.5780988325807616,46,1.000018227468356,6.319382844390287e-15,0.3628240011463068,1.0,8,1,9.501738764576068e-06,4.051112205726263e-05,,-1,0
ct_w3_i5,3,evaluation,width3,256,19,independent_full_fisher,47,1,16.0,0.07794115200221086,0.1313050103033635,16,4096,0.6464904960712893,0.646490496071344,44,0.07794115200221086,0.9230421901538878,0.9230421901538878,0.0,0,1,0.08081526361459851,0.6154773791790971,,-1,0
ct_w3_i5,3,evaluation,width3,256,42,independent_full_fisher,47,1,23.0,0.04125493653288714,0.17354356283614716,23,5888,0.4787596298803357,0.4787596298803713,46,0.04125493653288714,0.9591260846983627,0.9591260846983627,0.0,0,1,0.05095461786508879,0.29361283721712045,,-1,0
ct_w3_i5,3,evaluation,width3,256,50,independent_full_fisher,47,1,13.0,0.06875868209496261,0.17659664682032797,13,3328,0.5260276553119385,0.5260276553119327,42,0.06875868209496261,0.9321168334800359,0.9321168334800359,0.0,0,1,0.058143025213582285,0.32924195481886953,,-1,0
ct_w3_i5,3,evaluation,width3,256,101,independent_full_fisher,47,0,,1.0000068329726428,0.2689191207919012,199,50944,0.41757314839664894,0.4175731483966073,37,1.0000068329726428,6.306178968824015e-32,0.92122459265361,1.0,8,1,1.9202836592252855e-06,7.14074794522055e-06,492248391269.20734,25,1
ct_w3_i5,3,evaluation,width3,1024,0,independent_full_fisher,47,1,16.0,0.060579668992797764,0.23454642286000676,16,16384,0.7763507291143383,0.7763507291143193,47,0.060579668992797764,0.9443775931948417,0.9443775931948417,0.0,0,1,0.04899764113247033,0.2089038090413148,,-1,0
ct_w3_i5,3,evaluation,width3,1024,19,independent_full_fisher,47,1,13.0,0.0760071267596878,0.1313050103033635,13,13312,0.7621533650849233,0.7621533650849356,47,0.0760071267596878,0.948696228151617,0.948696228151617,0.0,0,1,0.05038890357692813,0.38375461424138335,,-1,0
ct_w3_i5,3,evaluation,width3,1024,42,independent_full_fisher,47,1,10.0,0.0746519857481065,0.17354356283614716,10,10240,0.8985468472134838,0.8985468472134854,46,0.0746519857481065,0.9320409754889357,0.9320409754889357,0.0,0,1,0.05732149194741509,0.3303003062207253,,-1,0
ct_w3_i5,3,evaluation,width3,1024,50,independent_full_fisher,47,1,10.0,0.0837408010562033,0.17659664682032797,10,10240,0.7216423515114205,0.7216423515112145,47,0.0837408010562033,0.9326996971520435,0.9326996971520435,0.0,0,1,0.05378361894604105,0.30455628639858207,,-1,0
ct_w3_i5,3,evaluation,width3,1024,101,independent_full_fisher,47,1,16.0,0.09007049168121739,0.2689191207919012,16,16384,0.52780362831377,0.52780362831401,45,0.09007049168121739,0.9103575042535719,0.9103575042535719,0.0,0,1,0.10648528188540803,0.39597512282441966,,-1,0
ct_w4_i1,4,calibration,problem_tree,256,0,independent_full_fisher,31,1,13.0,0.08829632304009394,0.3164325108784996,13,3328,0.5208920699205909,0.22258682542363561,26,0.08829632304009394,0.956347643867439,0.956347643867439,0.0,0,1,0.031559687772041094,0.09973592057410008,,-1,0
ct_w4_i1,4,calibration,problem_tree,256,19,independent_full_fisher,31,0,,1.0000351522804483,0.2915394797950104,199,50944,0.38442859101441373,0.2516718896891907,26,1.0000351522804483,4.15486965118774e-12,0.9104640318293014,1.0,6,1,1.5627989796033697e-05,5.36050548180376e-05,510729299913.8912,29,1
ct_w4_i1,4,calibration,problem_tree,256,42,independent_full_fisher,31,0,,1.0000491460146623,0.3603257544076837,199,50944,0.31735971182069245,0.2902483990227362,27,1.0000491460146623,5.583945633259019e-10,0.7598822121195132,1.0,6,1,1.6717142591136194e-05,4.639452602719566e-05,,-1,0
ct_w4_i1,4,calibration,problem_tree,256,50,independent_full_fisher,31,1,18.0,0.07772236305805968,0.35547431950646263,18,4608,0.56549013943564,0.4584998873606171,26,0.07772236305805968,0.9255207116297716,0.9255207116297716,0.0,0,1,0.06859120739082697,0.19295685687241315,,-1,0
ct_w4_i1,4,calibration,problem_tree,256,101,independent_full_fisher,31,1,14.0,0.09865626658880267,0.3064804717459342,14,3584,0.5596197021249449,0.5291277522940917,26,0.09865626658880267,0.9080766411633411,0.9080766411633411,0.0,0,1,0.0570460656016633,0.18613279102804725,,-1,0
