instance_id,instance_width,split,graph,seed,sample_budget,method,parameter_dimension,sample_rank,sample_alignment_residual,direction_cosine_exact_natural,direction_cosine_projected_target,exact_natural_cosine_projected_target,direction_relative_error_exact_natural,exact_natural_norm,direction_norm,initial_gap
ct_w6_i2,6,evaluation,chain,42,256,sampled_two_block_fisher,31,27,1.9336775577498777,0.866424423801182,-0.7147915320586881,-0.6680314521762859,0.5638155880745719,2.3657426086844073,2.669269563007828,9.348496280047957
ct_w6_i2,6,evaluation,chain,42,256,sampled_star_fisher,31,27,1.9336775577498777,0.4121753741114323,0.17833996589117643,-0.6680314521762859,1.1588560131198826,2.3657426086844073,2.669269563007828,9.348496280047957
ct_w6_i2,6,evaluation,chain,42,256,sampled_full_fisher,31,27,1.9336775577498777,0.871588575596334,-0.5280186522565994,-0.6680314521762859,0.5020771844835411,2.3657426086844073,2.3183743674843407,9.348496280047957
ct_w6_i2,6,evaluation,chain,42,256,protected_ray_star,31,27,1.9336775577498777,0.7147308002463658,-0.9815280146864479,-0.6680314521762859,0.8235379022313363,2.3657426086844073,2.719504204737889,9.348496280047957
ct_w6_i2,6,evaluation,chain,50,256,sampled_adam,31,27,1.748286828622611,0.6470367842817796,-0.3027884180484529,-0.4520414975265117,0.9701957231910786,2.364740932500721,0.11135526119743341,8.74656335178456
ct_w6_i2,6,evaluation,chain,50,256,sampled_diagonal_fisher,31,27,1.748286828622611,0.7300683865053681,-0.40334572602270125,-0.4520414975265117,0.791182778502303,2.364740932500721,2.669269563007828,8.74656335178456
ct_w6_i2,6,evaluation,chain,50,256,sampled_two_block_fisher,31,27,1.748286828622611,0.7101551909779689,-0.6001513482159796,-0.4520414975265117,0.8191003461765377,2.364740932500721,2.6692695630078274,8.74656335178456
ct_w6_i2,6,evaluation,chain,50,256,sampled_star_fisher,31,27,1.748286828622611,0.5135471430846763,0.10996327015930558,-0.4520414975265117,1.0158284046183805,2.364740932500721,2.500177192937979,8.74656335178456
ct_w6_i2,6,evaluation,chain,50,256,sampled_full_fisher,31,27,1.748286828622611,0.7227698074985766,-0.4038830266403423,-0.4520414975265117,0.7076672553342161,2.364740932500721,2.0692656358131267,8.74656335178456
ct_w6_i2,6,evaluation,chain,50,256,protected_ray_star,31,27,1.748286828622611,0.5173323590777267,-0.9616525479578388,-0.4520414975265117,0.9100256702933448,2.364740932500721,1.9552032179811059,8.74656335178456
ct_w6_i2,6,evaluation,chain,101,256,sampled_adam,31,28,1.9662142706955181,0.7031993557535733,-0.5719336070547107,-0.7133629266052582,0.9717220352931615,2.72728489632909,0.1113552803786133,9.89912275413074
ct_w6_i2,6,evaluation,chain,101,256,sampled_diagonal_fisher,31,28,1.9662142706955181,0.8358689387231178,-0.6275530209327917,-0.7133629266052582,0.5672140453537863,2.72728489632909,2.669269563007828,9.89912275413074
ct_w6_i2,6,evaluation,chain,101,256,sampled_two_block_fisher,31,28,1.9662142706955181,0.8734218248283357,-0.7611056579853459,-0.7133629266052582,0.49822049896683646,2.72728489632909,2.669269563007828,9.89912275413074
ct_w6_i2,6,evaluation,chain,101,256,sampled_star_fisher,31,28,1.9662142706955181,0.5272562832121231,-0.049863770020007886,-0.7133629266052582,0.9621992245530303,2.72728489632909,2.6692695630078282,9.89912275413074
ct_w6_i2,6,evaluation,chain,101,256,sampled_full_fisher,31,28,1.9662142706955181,0.8678805106500627,-0.6805112754087873,-0.7133629266052582,0.5089897269368328,2.72728489632909,2.6692695630078282,9.89912275413074
ct_w6_i2,6,evaluation,chain,101,256,protected_ray_star,31,28,1.9662142706955181,0.7246866007259863,-0.9812477582220575,-0.7133629266052582,0.7410933298471122,2.72728489632909,2.720280928686483,9.89912275413074
ct_w6_i2,6,evaluation,problem_tree,0,256,sampled_adam,31,28,0.7391816099946664,0.5180545342104427,0.35819645009514295,0.8040661170546064,0.9814371717951594,3.025403055215613,0.11135527656624943,3.503490087209487
ct_w6_i2,6,evaluation,problem_tree,0,256,sampled_diagonal_fisher,31,28,0.7391816099946664,0.5320200203991293,0.37983813043421955,0.8040661170546064,0.9456002266345668,3.025403055215613,2.883140648667699,3.503490087209487
ct_w6_i2,6,evaluation,problem_tree,0,256,sampled_two_block_fisher,31,28,0.7391816099946664,0.2229728098981676,-0.17661953004175857,0.8040661170546064,1.217862793889917,3.025403055215613,2.883140648667699,3.503490087209487
ct_w6_i2,6,evaluation,problem_tree,0,256,sampled_star_fisher,31,28,0.7391816099946664,0.6663437465523343,0.5777462044278491,0.8040661170546064,0.7988396872244369,3.025403055215613,2.8831406486676996,3.503490087209487
