instance_id,graph,method,initialization,seed,success,first_success_step,minimum_normalized_gap,final_step,final_gap,final_normalized_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_target_cosine,final_transverse_ratio,boundary_trap,mean_accepted_alpha
ising_confirmatory_07,chain,adam,random,0,0,,8.195391196815658,199,7.069421400429853,8.195391196815658,4.191948381922343e-10,0.9824719770804391,6.971461341912342,0.02731238080319123,0.03835896600178584,233.86547911200822,31,0.432507648186259,2.084657389301134,0,
ising_confirmatory_07,chain,adam,random,19,0,,7.506256804168554,199,6.474967602416573,7.506256804168554,1.048357459764895e-22,0.9821771009548332,6.3786571594759,0.023971971151810947,0.04808311328212367,313.3390979095754,31,0.21866508207516083,4.462532202029604,0,
ising_confirmatory_07,chain,adam,random,42,0,,0.1359995128793551,199,0.11731445683409447,0.1359995128793551,0.9825794415879004,0.9825794415879004,0.0,0.024743380708561906,0.037491014994645064,270.03033212640014,31,0.384642504654018,2.399801403704847,0,
ising_confirmatory_07,chain,adam,random,50,0,,5.624328176779539,199,4.851598297274087,5.624328176779539,1.7087591504653534e-06,0.9786521483136218,4.751096121739838,0.02204458607892477,0.03409968343930007,216.05533481535173,31,0.3997389540769746,2.2930690521194874,0,
ising_confirmatory_07,chain,adam,random,101,0,,3.0724076278809243,199,2.6502876694677795,3.0724076278809243,7.983143666304869e-17,0.9813608233198693,2.548685123514918,0.022842511561715566,0.035317975913451864,288.4285564065704,31,0.5348636628509145,1.5797266414150253,0,
ising_confirmatory_07,chain,adam,target_biased,0,0,,3.034167978831263,199,2.617301789130348,3.034167978831263,2.3685139954211912e-17,0.9880690930233229,2.548685123514918,0.017339421078548,0.016360468384221116,1231.0133262274358,31,0.7139094208369492,0.9808500045716296,0,
ising_confirmatory_07,chain,adam,target_biased,19,0,,3.0500045570247996,199,2.6309625701842734,3.0500045570247996,1.569229382798773e-16,0.9818960617974247,2.548685123514918,0.018577428076116027,0.028015972280823375,651.809720154934,31,0.7097860316269536,0.9924361834504237,0,
ising_confirmatory_07,chain,adam,target_biased,42,1,188.0,0.099433373983871,188,0.08577216206978022,0.099433373983871,0.9861550705549664,0.9861550705549664,0.0,0.0204677479315957,0.025239495356348333,1128.2014338956603,31,0.6198994956630586,1.2658200633788323,0,
ising_confirmatory_07,chain,adam,target_biased,50,0,,6.572602548464767,199,5.669588674508976,6.572602548464767,1.445519330487649e-12,0.9740984222391884,5.586364787734546,0.022710772901649037,0.02843219396701001,2756.4554683332276,31,0.6860742935713027,1.0604266815055872,0,
ising_confirmatory_07,chain,adam,target_biased,101,0,,3.041109306773018,199,2.6232894437914105,3.041109306773018,1.8710843153563673e-16,0.9856584505852671,2.548685123514918,0.016519577099105447,0.017575750126510668,1909.5353740332434,31,0.7229504834526966,0.9556668993724287,0,
ising_confirmatory_07,chain,exact_natural,target_biased,0,0,,0.9999999999999918,69,0.8626093899186458,0.9999999999999918,7.323019845882382e-34,0.9999999999999993,0.8626093899186529,4.736844497404602e-16,4.469410731171274e-16,1.0,1,0.4719317749051123,1.8681409446975703,0,1.0
ising_confirmatory_07,chain,exact_natural,target_biased,19,0,,1.921248617421553,102,1.6572870977560612,1.921248617421553,2.2469726145113874e-92,0.9999999999977294,1.6572870977551482,5.718046249433645e-13,8.62318640493391e-13,1.0,1,0.5238056547487098,1.6262478104675928,0,1.0
ising_confirmatory_07,chain,exact_natural,target_biased,42,1,19.0,0.07376322183224002,19,0.06362884778314282,0.07376322183224002,0.9733771720687548,0.9733771720687548,0.0,0.026909550163272164,0.03318310683995121,648967639888.6431,31,0.5641246608599026,1.463665193973533,0,1.0
ising_confirmatory_07,chain,exact_natural,target_biased,50,0,,1.9212486174215202,104,1.6572870977560328,1.9212486174215202,1.8285648734070513e-100,0.9999999999977935,1.6572870977551482,5.556586650907932e-13,6.956432092262334e-13,1.0,1,0.5152671056914105,1.6632725706865055,0,1.0
ising_confirmatory_07,chain,exact_natural,target_biased,101,0,,2.954622513157731,60,2.5486851235149075,2.954622513157731,1.5026518742700812e-106,0.9999999999999996,2.548685123514918,2.2032153735128357e-16,2.3440771302702024e-16,2.0,3,0.5507669442655495,1.515448747720679,0,0.9875
ising_confirmatory_07,random_tree,adam,random,0,0,,3.1117310452854148,199,2.684208418564584,3.1117310452854148,4.716543621199578e-12,0.96962770452019,2.548685123514918,0.02945781999953749,0.03125798364857939,2510.255325193586,31,0.6112252332916909,1.2948691592172936,0,
ising_confirmatory_07,random_tree,adam,random,19,0,,8.175433631788255,199,7.052205817437304,8.175433631788255,1.5057369125473218e-13,0.9677332865789748,6.953749425268981,0.020845973953372773,0.02461498650117101,4959.501680464395,31,0.5440474246995555,1.542245086648459,0,
ising_confirmatory_07,random_tree,adam,random,42,0,,0.18421809068298217,199,0.15890825481602633,0.18421809068298217,0.9706631341479716,0.9706631341479716,0.0,0.031266830666429664,0.03242059626388296,3362.116776603501,31,0.472348173165144,1.866021932297588,0,
ising_confirmatory_07,random_tree,adam,random,50,0,,2.0884263174231177,199,1.8014961515624144,2.0884263174231177,3.122582045462599e-11,0.9716531746051008,1.6572870977551482,0.02863963975158461,0.031208243799431844,1908.7530293111122,31,0.6620572004504682,1.1320068857055858,0,
ising_confirmatory_07,random_tree,adam,random,101,0,,2.0769549955266764,199,1.7916008815797646,2.0769549955266764,1.2581324301050467e-10,0.9705518257055572,1.6572870977551482,0.029075223672263593,0.02917160849518341,1324.125193678242,31,0.6655670955508695,1.1213565481347152,0,
ising_confirmatory_07,random_tree,adam,target_biased,0,0,,1.9638891492881894,199,1.6940692209353472,1.9638891492881894,3.7889365529484733e-11,0.9889499823537344,1.6572870977551482,0.00858262312514624,0.01398341415528808,26778.598370722204,31,0.8369812526648818,0.653815793932819,0,
ising_confirmatory_07,random_tree,adam,target_biased,19,0,,1.9960310905321257,199,1.7217951612625804,1.9960310905321257,1.0746524801853782e-10,0.9851100432959289,1.6572870977551482,0.014863848827793336,0.01564368811373973,11416.379988588145,31,0.8481774862227218,0.6245298291597055,0,
ising_confirmatory_07,random_tree,adam,target_biased,42,0,,1.0629149554677406,199,0.9168804212714399,1.0629149554677406,2.2553643157745857e-06,0.9875550572895181,0.8626093899186529,0.013264004881850727,0.016217482718212446,77035.94733055223,31,0.8326416613830842,0.6651266027235104,0,
ising_confirmatory_07,random_tree,adam,target_biased,50,0,,1.9994767405863993,199,1.7247674113537705,1.9994767405863993,2.6556886714067895e-11,0.9833156318178536,1.6572870977551482,0.01750968015482536,0.01597525834604059,14764.829192604178,31,0.852882057646503,0.612163922085321,0,
ising_confirmatory_07,random_tree,adam,target_biased,101,0,,1.969582683018814,199,1.6989805165932026,1.969582683018814,1.87647127788376e-11,0.9888299192207517,1.6572870977551482,0.0115114667545756,0.013818590719446263,27248.952681387414,31,0.836953365754116,0.6538885376273696,0,
ising_confirmatory_07,random_tree,exact_natural,target_biased,0,0,,1.0,49,0.8626093899186529,1.0,3.6040764463963597e-38,0.9999999999999998,0.8626093899186529,2.4503903876153276e-16,3.992348624952247e-16,1.0,1,0.799486785402474,0.7513365925424402,0,1.0
ising_confirmatory_07,random_tree,exact_natural,target_biased,19,0,,0.9999999999999918,47,0.8626093899186458,0.9999999999999918,3.5297184783932217e-35,0.9999999999999996,0.8626093899186529,3.9206246201845244e-16,4.1263221578607525e-16,1.0,1,0.8231669360426898,0.6897743428632881,0,1.0
ising_confirmatory_07,random_tree,exact_natural,target_biased,42,0,,0.9999999999999918,45,0.8626093899186458,0.9999999999999918,4.176640986181144e-34,0.9999999999999993,0.8626093899186529,6.371015007799852e-16,7.789640210992357e-16,1.0,1,0.7947895526579448,0.7635796581491988,0,1.0
