instance_id,graph,method,initialization,seed,success,first_success_step,minimum_normalized_gap,final_step,final_gap,final_normalized_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_target_cosine,final_transverse_ratio,boundary_trap,mean_accepted_alpha
ising_confirmatory_12,chain,adam,random,0,0,,0.18004870454887453,199,0.0920007144372974,0.18004870454887453,0.9791410683565831,0.9791410683565831,7.105427357601002e-15,0.020050645748106093,0.032094021859704,621.2929491803053,31,0.3288037406717768,2.8722248480781203,0,
ising_confirmatory_12,chain,adam,random,19,0,,7.887941319271568,199,4.0305551691179815,7.887941319271568,1.0623661946500708e-14,0.9775744164838251,3.932255601276058,0.021841311064562403,0.0339306257976686,389.9197535003917,31,0.31951524612186305,2.9656836302732166,0,
ising_confirmatory_12,chain,adam,random,42,0,,8.2377654422226,199,4.209307186909697,8.2377654422226,1.3358206056273568e-15,0.9614662632086161,4.1782891327047516,0.022683523875801217,0.042148787984935016,2413.888642260662,31,0.36089185276965213,2.584174913439494,0,
ising_confirmatory_12,chain,adam,random,50,0,,4.958412779694819,199,2.5336339928128666,4.958412779694819,3.0585066938137374e-14,0.9806828821638632,2.4459132214846058,0.01956183329633241,0.029160246276006673,398.0530373486367,31,0.15433665905603744,6.401708599373931,0,
ising_confirmatory_12,chain,adam,random,101,0,,1.684101537139241,199,0.8605368474600859,1.684101537139241,6.357455470476182e-07,0.9821300697020532,0.7634878160429004,0.02142205202615365,0.03047634840360364,475.94186061646394,31,0.28932840736520304,3.3084545832885883,0,
ising_confirmatory_12,chain,adam,target_biased,0,0,,0.15688111687845058,199,0.08016261416988257,0.15688111687845058,0.9803450050026944,0.9803450050026944,7.105427357601002e-15,0.017684904382575934,0.027213273684379518,1967.0216540954814,31,0.5244066459990051,1.6236787926933918,0,
ising_confirmatory_12,chain,adam,target_biased,19,0,,7.835221199684422,199,4.003616410078365,7.835221199684422,1.453363145392387e-14,0.9829657820368862,3.932255601276058,0.015800887441750566,0.024747662635036295,288.03993686737545,31,0.5042474030676463,1.7125705202383286,0,
ising_confirmatory_12,chain,adam,target_biased,42,0,,1.3164461913996008,199,0.6726734881568994,1.3164461913996008,5.764059469223187e-14,0.9763024933451601,0.5748800145623036,0.02289746137894508,0.03230616303424259,2076.233840749042,31,0.5622874112416466,1.4706747118952368,0,
ising_confirmatory_12,chain,adam,target_biased,50,0,,1.6704223603468078,199,0.8535471052068928,1.6704223603468078,1.633753975434526e-07,0.984062524120072,0.7634878160429004,0.02068531134130505,0.03590503865518088,379.9066967423889,31,0.3826837609109409,2.4142111340807024,0,
ising_confirmatory_12,chain,adam,target_biased,101,0,,0.16280851850493736,199,0.08319137900193141,0.16280851850493736,0.9789167554683565,0.9789167554683565,7.105427357601002e-15,0.019156999605337052,0.034638874481036065,1860.1065280390442,31,0.5391838588133809,1.5619682762888052,0,
ising_confirmatory_12,chain,exact_natural,target_biased,0,1,24.0,0.09564492271098458,24,0.04887233842508465,0.09564492271098458,0.9627378474914463,0.9627378474914463,7.105427357601002e-15,0.018040188847700322,0.027759980252653027,302290572206.74506,28,0.4139497512290684,2.199058533201595,0,1.0
