instance_id,graph,method,initialization,seed,success,first_success_step,minimum_normalized_gap,final_step,final_gap,final_normalized_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_target_cosine,final_transverse_ratio,boundary_trap,mean_accepted_alpha
ising_confirmatory_19,chain,adam,random,0,0,,10.112284246569242,199,6.86540467728479,10.112284246569242,1.2500786210905215e-16,0.9760571514064442,6.798609448873751,0.014274950000579472,0.017924693611505692,437.1080842642847,31,0.31373396359212574,3.0264843369711842,0,
ising_confirmatory_19,chain,adam,random,19,0,,12.125763798373972,199,8.232390770191273,12.125763798373972,2.1374124139514573e-17,0.9754137697141324,8.166368904892245,0.01372196968090477,0.027340937033276183,286.93063607961204,31,0.14073316944558154,7.034926918068431,0,
ising_confirmatory_19,chain,adam,random,42,0,,11.842757171417242,199,8.040252676261556,11.842757171417242,3.546846106928897e-10,0.9402814968241169,7.980621497822373,0.01807623160575426,0.02868749943727255,1684.7494113909834,31,-0.015307055776904912,65.32169574158848,0,
ising_confirmatory_19,chain,adam,random,50,0,,2.81662269803776,199,1.9122538660654662,2.81662269803776,6.812862594597952e-16,0.9698951516194747,1.8160833714810458,0.02150296792646954,0.029504017801285462,548.5932598476888,31,0.21263536712355766,4.595339110869496,0,
ising_confirmatory_19,chain,adam,random,101,0,,6.468644257230028,199,4.391674468045654,6.468644257230028,1.4960332337461896e-16,0.9758195161196814,4.3100466151603065,0.017884866606800418,0.029949089372126994,1048.75375063777,31,0.13877875010869925,7.135987392139078,0,
ising_confirmatory_19,chain,adam,target_biased,0,0,,11.279488131054555,199,7.6578395824457175,11.279488131054555,6.316337232860437e-16,0.9806339326742224,7.612840418220646,0.010473620741868035,0.015703324647898146,531.8572068447173,31,0.5646871654025113,1.4615261126000454,0,
ising_confirmatory_19,chain,adam,target_biased,19,0,,3.277927638214347,199,2.2254417686916597,3.277927638214347,1.8374342198125415e-06,0.9833104506509835,2.1523806171908184,0.01680497794156048,0.04346778618801604,903.903313018644,31,0.5860200372153048,1.3827113563646474,0,
ising_confirmatory_19,chain,adam,target_biased,42,0,,3.22715821255306,199,2.190973527501118,3.22715821255306,6.032063123652321e-06,0.9585004859771664,2.1523806171908184,0.024880554084024016,0.04468031232863619,2581.6100773723265,31,0.5347235943831552,1.5803062303882982,0,
ising_confirmatory_19,chain,adam,target_biased,50,0,,5.502362797676322,199,3.7356492723294394,5.502362797676322,5.167643723042443e-22,0.9853397838040694,3.6625585429861296,0.016198347144229856,0.028177926851275896,770.1363266699799,31,0.5365734475441215,1.572671226798377,0,
ising_confirmatory_19,chain,adam,target_biased,101,0,,2.5559113586465,199,1.7352524284837259,2.5559113586465,5.165660290512321e-07,0.9799251319004971,1.6608882687543591,0.01667070374930302,0.0294102681480663,1231.2711377168985,31,0.40766466466369056,2.2399089003884236,0,
