instance_id,graph,method,initialization,seed,success,first_success_step,minimum_normalized_gap,final_step,final_gap,final_normalized_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_target_cosine,final_transverse_ratio,boundary_trap,mean_accepted_alpha
ising_confirmatory_24,chain,adam,random,0,0,,31.158147666715458,199,4.934138519750054,31.158147666715458,2.0116702803948775e-20,0.9849468427256779,4.8686054459061445,0.01444022713672946,0.021151495160098382,117.45256235248682,31,0.3485956827734842,2.6887114371293466,0,
ising_confirmatory_24,chain,adam,random,19,0,,22.618238656685,199,3.581776548420013,22.618238656685,6.251970630933417e-11,0.5559424032155188,1.5413289812223105,0.6739893445022423,1.099574671893632,12973.902640107195,31,0.29021292097239426,3.2974482894082073,0,
ising_confirmatory_24,chain,adam,random,42,0,,15.410849302473546,199,2.4404295781236875,15.410849302473546,2.542917331423614e-17,0.9805746628200246,2.365522701327496,0.015797755768462256,0.0213132494244371,369.4176864441899,31,0.42110081650073505,2.153911373403496,0,
ising_confirmatory_24,chain,adam,random,50,0,,23.137300869190128,199,3.663974145153407,23.137300869190128,5.0597837800130057e-17,0.9838083968871395,3.593377114455283,0.015810063085263535,0.02074908208000474,146.4304294937079,31,0.3326548803567782,2.834915980690806,0,
ising_confirmatory_24,chain,adam,random,101,0,,33.29468946212543,199,5.272476770295343,33.29468946212543,1.4573822878574388e-15,0.9785136249645863,5.204353629416413,0.015153968223696558,0.019823377674725116,425.19885505227353,31,0.2330475532414558,4.172819352503218,0,
ising_confirmatory_24,chain,adam,target_biased,0,0,,26.571902993363153,199,4.207870490410183,26.571902993363153,6.492147614965676e-19,0.9832648745686281,4.152914142040554,0.012848560527042538,0.02024764125423605,821.7375108844359,31,0.6735345247960659,1.097428174940915,0,
ising_confirmatory_24,chain,adam,target_biased,19,0,,19.91056705795856,199,3.1529953873248324,19.91056705795856,2.2446446875408135e-08,0.9759588515790947,3.0930570612141786,0.01438374832122168,0.025633820510304366,580.7300956345679,31,0.6721567962501921,1.1015418396248873,0,
ising_confirmatory_24,chain,adam,target_biased,42,0,,14.886876813171378,199,2.3574544003175646,14.886876813171378,1.2721874319880198e-16,0.9822669395741002,2.3104864106787737,0.010696811609038598,0.014755597660470491,9278.589403962034,31,0.5726535490948633,1.4315767081809312,0,
ising_confirmatory_24,chain,adam,target_biased,50,0,,9.488420554799477,199,1.5025662581680521,9.488420554799477,7.554237954606199e-15,0.9757010233435616,1.445256033422531,0.01407836831844082,0.021972752444045576,6368.768039808541,31,0.6670995742910892,1.116727682717303,0,
ising_confirmatory_24,chain,adam,target_biased,101,0,,10.080306242092224,199,1.5962960267088064,10.080306242092224,2.2192495572760234e-09,0.981251219399669,1.5395698308782748,0.013282263184689889,0.021822733913352103,1575.7923401032724,31,0.6751476966813811,1.0926240033599004,0,
ising_confirmatory_24,chain,exact_natural,target_biased,0,0,,14.937826601727311,71,2.365522701327496,14.937826601727311,4.634329467268811e-137,0.999999999999998,2.365522701327496,9.145711017360326e-16,1.4412437510387115e-15,1.0,1,0.4803829906799269,1.8257491249200333,0,0.9930555555555556
ising_confirmatory_24,chain,exact_natural,target_biased,19,0,,9.60267130868125,199,1.5206587664797944,9.60267130868125,6.839423278642654e-40,0.7714735005345609,1.5150569156312201,0.003104786125740416,0.005533156482770927,378216450594.0526,9,0.5153602618777711,1.6628632283141038,0,1.0
ising_confirmatory_24,chain,exact_natural,target_biased,42,0,,14.937826601727288,73,2.3655227013274924,14.937826601727288,1.203100693864578e-127,0.9999999999999984,2.365522701327496,6.921078607732138e-16,9.547204816236094e-16,1.0,1,0.4831526505344633,1.8121314863951117,0,1.0
ising_confirmatory_24,chain,exact_natural,target_biased,50,0,,9.126517369818735,76,1.4452560334225275,9.126517369818735,2.4302908118722287e-102,0.9999999999999958,1.445256033422531,1.0767003487311853e-15,1.6804554110222357e-15,1.142857142857143,2,0.47094747432360473,1.8731627223243343,0,0.9837662337662337
ising_confirmatory_24,chain,exact_natural,target_biased,101,0,,9.721758772398783,199,1.5395172059555051,9.721758772398783,9.108104015271395e-47,0.997853175656733,1.5395698308782748,3.772569601371687e-05,6.198324896560632e-05,564763420858.1223,6,0.5108246886918326,1.68293531014739,0,1.0
ising_confirmatory_24,random_tree,adam,random,0,0,,8.364224656851109,199,1.3245409678605178,8.364224656851109,1.1724109654089621e-16,0.9719799811720304,1.2003619374066652,0.025559318051016838,0.02621883191462608,1246.580224654261,31,0.6356761722502158,1.2143853491182341,0,
