instance_id,width,split,parameter_seed,sample_budget,gradient_samples_per_update,fisher_samples_per_update,method,success,first_success_step,minimum_gap,final_gap,final_pstar,final_dominant_probability,final_fisher_condition,final_gradient_rms_ratio,final_trap,sample_batches,total_samples,first_direction_cosine,first_direction_relative_error,first_sample_rank,first_gradient_fisher_mismatch,parameter_dimension,stored_metric_entries
ct_w5_i5,5,evaluation,0,64,32,32,independent_full_fisher,0,,1.0003695072574246,1.0003695072574246,4.390889974101493e-19,0.9998182572422075,134143239769.36757,0.0005176495662191984,1,199,12736,0.0829101388938493,1.3543189145147094,29,0.774193548387097,49,1225
ct_w5_i5,5,evaluation,19,64,32,32,independent_full_fisher,0,,2.0001011421351578,2.0001011421351578,9.78049845860484e-27,0.5682034097087755,,0.0003296025824100774,0,199,12736,0.26042281878525714,1.2162049014987095,30,0.7600806451612903,49,1225
ct_w5_i5,5,evaluation,42,64,32,32,independent_full_fisher,0,,1.0000239702915685,1.0000239702915685,2.4016709314970814e-21,0.61664866591502,,4.379346808057124e-05,0,199,12736,0.23743039220724088,1.2349652689794632,31,1.181451612903226,49,1225
ct_w5_i5,5,evaluation,50,64,32,32,independent_full_fisher,0,,2.0000260900740443,2.0000260900740443,1.2112015044427886e-38,0.9998907695921442,840373044816.5927,5.477226115242798e-05,1,199,12736,0.3136374223875243,1.1716335413536738,30,0.9778225806451611,49,1225
ct_w5_i5,5,evaluation,101,64,32,32,independent_full_fisher,0,,1.0000119032942418,1.0000119032942418,5.1733170910081234e-33,0.9999826472283165,131503926414.36378,1.4455179761194402e-05,1,199,12736,0.2786414476151416,1.201131593444164,25,0.9314516129032261,49,1225
ct_w5_i5,5,evaluation,0,256,128,128,independent_full_fisher,1,48.0,0.05948535396678345,0.05948535396678345,0.9412916351879868,0.9412916351879868,,0.19765285931900875,0,48,12288,0.6722173074293792,0.8096699235745647,48,0.40317421259842523,49,1225
ct_w5_i5,5,evaluation,19,256,128,128,independent_full_fisher,1,34.0,0.08669441550013524,0.08669441550013524,0.925665678090022,0.925665678090022,,0.3207615656508727,0,34,8704,0.08976979677281216,1.3492443835178178,46,0.41879921259842556,49,1225
ct_w5_i5,5,evaluation,42,256,128,128,independent_full_fisher,0,,1.0000004540842493,1.0000004540842493,3.666790289754625e-32,0.9998113501338436,543346585058.5916,6.240859732740565e-07,1,199,50944,-0.3383531519279855,1.6360642725320942,45,0.4512795275590553,49,1225
ct_w5_i5,5,evaluation,50,256,128,128,independent_full_fisher,1,48.0,0.09017563819231711,0.09017563819231711,0.9211677608341495,0.9211677608341495,,0.13391954584313703,0,48,12288,0.3465516470079744,1.1431958301113816,48,0.4429133858267722,49,1225
ct_w5_i5,5,evaluation,101,256,128,128,independent_full_fisher,0,,1.0000154023741779,1.0000154023741779,9.46762576332136e-38,0.4172967416512522,,1.5183472119937083e-05,0,199,50944,0.43037434733638213,1.0673571592148692,47,0.47637795275590533,49,1225
